Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
027-396-266-532-738,Classification Transcends Library Business,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Claudio Gnoli,"Claudio Gnoli has been working as an academic librarian since 1994. His main interest is classification theory. He has published papers on this subject in several international journals and conference pro- ceedings. He is member of the scientific advisory boards of the Universal Decimal Classification Con- sortium (UDCC) and of the journal Knowledge Organization, and vice-president of the International Society for Knowledge Organization (ISKO). Gnoli, Claudio. Classification Transcends Library Business. Knowledge Organization, 37(3), 223-229. 26 references. Abstract: Although bibliographic classifications usually adopt a perspective different from that of object classifications, the two have obvious relationships. These become especially relevant when users are looking for knowledge scattered in a wide va- riety of forms and media. This is an increasingly common situation, as library catalogues now coexist in the global digital envi- ronment with catalogues of archives, of museums, of commercial products, and many other information resources. In order to make the subject content of all these resources searchable, a broader conception of classification is needed, that can be applied to any knowledge item, rather than only bibliographic materials. To illustrate this we take an example of the research on bag- pipes in Northern Italian folklore. For this kind of research, the most effective search strategy is a cross-media one, looking for many different knowledge sources such as published documents, police archives, painting details, museum specimens, organi- zations devoted to related subjects. To provide satisfying results for this kind of search, the traditional disciplinary approach to classification is not sufficient. Tools are needed in which knowledge items dealing with a phenomenon of interest can be re- trieved independently from the other topics with which it is combined, the disciplinary context, and the medium where it oc- curs. This can be made possible if the basic units of classification are taken to be the phenomena treated, as recommended in the Leon Manifesto, rather than disciplines or other aspect features. The concept of bagpipes should be retrievable and browsable in any combination with other phenomena, disciplines, media etc. Examples are given of information sources that could be managed by this freely-faceted technique of classification.",37,3,223,229,Folklore; Universal Decimal Classification; Library classification; Painting; Data science; Manifesto; Knowledge organization; Computer science; Phenomenon; Discipline,,,,,http://www-dimat.unipv.it/gnoli/gnoli2010.pdf https://www-dimat.unipv.it/gnoli/gnoli2010.pdf,http://dx.doi.org/10.5771/0943-7444-2010-3-223,,10.5771/0943-7444-2010-3-223,2183630767,,0,007-154-405-661-138; 009-250-243-917-382; 009-859-469-551-600; 033-203-507-437-875; 046-308-014-520-294; 062-493-798-375-845; 068-112-917-094-066; 093-118-965-830-64X; 093-342-291-216-462; 098-507-725-113-618; 110-269-455-474-000; 122-667-315-891-776; 122-746-647-303-059; 127-482-211-718-005; 190-947-914-672-957; 193-627-707-985-201,10
028-844-316-983-354,Theoretical Approximations Between Brazilian and Spanish Authors' Production in the Field of Knowledge Organization in the Production of Journals on Information Science in Brazil,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Juliana Lazzarotto Freitas; Rene Faustino Gabriel Junior; Leilah Santiago Bufrem,"Universidade Federal do Parana (UFPR), Dept Informat Sci & Management, Informat Management Sch, BR-80060000 Curitiba, Parana, Brazil",39,3,216,223,Library science; Political science; Management; Curitiba; Knowledge organization; Information science,,,,,http://repositorio.unesp.br/handle/11449/10581,http://dx.doi.org/10.5771/0943-7444-2012-3-216,,10.5771/0943-7444-2012-3-216,294447006,,0,,3
028-990-627-361-144,"Ethics, Values and Morality in Contemporary Library Classifications †",,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jens-Erik Mai,This paper explores the ethics of classification. The paper outlines recent conceptual moves in knowledge organization re- search and shows that contemporary classification theory is based on a pragmatic understanding of the world. It suggests that unjust state- ments and assumptions about the world challenge contemporary library classifications and that a proper response is needed. It outlines a framework for the development of ethical classifications based on MacIntyre's practice-based ethical theory. It provides a framework within which editors and managers of library classifications can make ethically sound decisions.,40,4,242,253,Political science; Morality; Knowledge organization; Ethical theory; Management science; Engineering ethics,,,,,http://jenserikmai.info/Papers/2013_Ethics.pdf,http://dx.doi.org/10.5771/0943-7444-2013-4-242,,10.5771/0943-7444-2013-4-242,2340829411,,0,007-452-417-696-587; 009-307-159-811-053; 010-666-201-096-349; 011-389-959-101-643; 025-945-792-658-628; 029-275-535-129-990; 032-388-474-318-614; 042-401-029-005-536; 042-965-285-376-401; 045-643-328-405-899; 054-767-050-361-481; 058-870-933-249-646; 059-438-671-773-803; 062-058-206-673-640; 064-979-192-032-082; 080-945-058-659-719; 081-562-866-534-429; 083-103-671-012-428; 087-831-676-456-440; 089-285-072-653-723; 103-101-119-589-404; 120-964-024-592-598; 123-985-997-137-067; 125-568-022-593-703; 133-244-016-296-955; 135-120-936-631-160; 142-521-850-154-819; 148-571-180-308-199; 151-573-269-790-142; 158-161-971-700-796; 173-558-572-143-805; 186-320-819-181-283,15
029-764-181-062-326,"International UDC Seminar 2011, The Hague",,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Nancy J. Williamson,,39,1,55,59,Library science; Political science,,,,,http://dx.doi.org/10.5771/0943-7444-2012-1-55,http://dx.doi.org/10.5771/0943-7444-2012-1-55,,10.5771/0943-7444-2012-1-55,2811443272,,0,,0
030-199-595-613-841,"Paradigms and Conceptual Systems in Knowledge Organization, the Eleventh International ISKO Conference, Rome, 2010",,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Nancy J. Williamson,,40,1,64,75,Library science; Political science; Eleventh; Knowledge organization,,,,,http://dx.doi.org/10.5771/0943-7444-2013-1-64,http://dx.doi.org/10.5771/0943-7444-2013-1-64,,10.5771/0943-7444-2013-1-64,2811049636,,0,,0
030-791-837-910-172,Impressum,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,3,235,236,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-3-235,,10.5771/0943-7444-2010-3-235,,,0,,0
031-552-260-240-140,Metaphors of Order and Disorder: From the Tree to the Labyrinth and Beyond,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Gian Carlo Fedeli,,40,6,375,383,Psychology; Cognitive science; Order and disorder,,,,,http://dx.doi.org/10.5771/0943-7444-2013-6-375,http://dx.doi.org/10.5771/0943-7444-2013-6-375,,10.5771/0943-7444-2013-6-375,2810301494,,0,,0
031-650-207-787-672,The Blind Men and the Elephant: Towards an Organization of Epistemic Contexts †,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Michael Kleineberg,"In the last two decades of knowledge organization (KO) research, there has been an increasing interest in the context-dependent nature of human knowledge. Contextualism maintains that knowledge is not available in a neutral and objective way, but is always interwoven with the process of knowledge production and the prerequisites of the knower. As a first step towards a systematic organization of epistemic contexts, the concept of knowledge will be considered in its onto- logical (WHAT) and epistemological (WHO) including methodological (HOW) dimensions. In current KO research, however, either the contextualism is not fully implemented (classification-as-ontology) or the ambition for a context-transcending universal KOS seems to have been abandoned (classification-as-epistemology). Based on a combined ontology and epistemology it will be argued that a phenom- ena-based approach to KO as stipulated by the Leon Manifesto, for example, requires a revision of the underlying phenomenon concept as a relation between the known object (WHAT) and the knowing subject (WHO), which is constituted by the application of specific meth- ods (HOW). While traditional subject indexing of documents often relies on the organizing principle ""levels of being"" (WHAT), for a fu- ture context indexing, two novel principles are proposed, namely ""levels of knowing"" (WHO) and ""integral methodological pluralism"" (HOW).",40,5,340,364,Epistemology; Psychology; Ontology; Subject indexing; Manifesto; Organizing principle; Knowledge organization; Contextualism; Phenomenon; Search engine indexing,,,,,https://www.researchgate.net/profile/Michael_Kleineberg/publication/262536324_The_Blind_Men_and_the_Elephant_Towards_an_Organization_of_Epistemic_Contexts/links/0deec537f3ff88954a000000.pdf?disableCoverPage=true,http://dx.doi.org/10.5771/0943-7444-2013-5-340,,10.5771/0943-7444-2013-5-340,2380223529,,0,000-593-470-194-572; 000-842-953-631-532; 002-974-570-615-591; 004-292-606-497-684; 005-381-168-447-96X; 006-262-509-827-966; 006-898-808-427-86X; 008-722-364-848-025; 014-807-313-107-542; 014-893-997-453-035; 017-349-318-774-487; 018-339-500-580-432; 025-695-726-174-626; 028-876-504-591-573; 029-585-851-567-89X; 030-823-114-403-410; 032-345-627-150-032; 035-234-319-611-842; 037-746-279-805-31X; 055-536-355-424-496; 056-709-260-660-68X; 057-138-108-978-546; 059-010-591-283-903; 059-228-824-060-850; 061-018-838-320-648; 062-058-206-673-640; 062-493-798-375-845; 063-695-860-170-851; 063-846-135-421-940; 064-943-535-487-472; 067-705-677-831-473; 068-577-816-419-175; 068-770-808-461-538; 072-020-365-696-056; 073-121-443-222-147; 078-370-387-091-320; 078-720-828-099-06X; 080-440-311-115-122; 083-563-257-477-972; 084-387-669-392-808; 085-973-648-458-300; 086-267-164-845-070; 091-393-515-281-763; 096-244-369-239-278; 098-507-725-113-618; 098-533-945-081-821; 106-183-710-958-642; 108-456-330-076-545; 111-172-438-042-172; 111-524-198-620-573; 113-047-029-142-957; 114-510-959-296-600; 115-103-678-238-330; 116-363-024-783-492; 119-108-849-691-323; 119-764-929-762-051; 124-042-860-131-409; 124-090-743-733-669; 129-518-699-808-841; 132-467-835-509-16X; 135-590-085-412-336; 144-396-902-476-40X; 146-586-701-703-282; 150-972-531-595-388; 153-017-318-509-51X; 153-968-348-839-273; 163-347-342-369-208; 163-652-925-706-860,8
032-010-092-287-707,Index to Volume 37,,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,1,75,75,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-1-75,,10.5771/0943-7444-2011-1-75,,,0,,0
032-146-405-188-527,From Classification to Thesaurus ... and Back? Subject Indexing Tools at the Library of the Afrika-Studiecentrum Leiden,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Marlene van Doorn; Katrien Polman,,37,3,203,208,Information retrieval; Subject indexing; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2010-3-203,http://dx.doi.org/10.5771/0943-7444-2010-3-203,,10.5771/0943-7444-2010-3-203,2892750635,,0,010-119-842-134-859; 019-567-940-612-056; 030-905-903-817-631; 068-458-794-779-222; 153-276-986-330-618; 153-979-116-588-325; 187-450-210-285-930; 188-455-050-790-557,1
032-531-171-816-498,"Special Section: Papers from the 10th ISKO Spanish Chapter Conference (X Congreso Capítulo Español de ISKO), Ferrol, Spain, 30 June-1 July, 2011",,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,2,95,95,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-95,,10.5771/0943-7444-2012-2-95,,,0,,0
032-646-684-878-328,Twilight of a Victorian Registry: The Treasury’s Paper Room before 1920,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Barbara L. Craig,,37,2,139,148,Twilight; Treasury; Economic history; History,,,,,http://dx.doi.org/10.5771/0943-7444-2010-2-139,http://dx.doi.org/10.5771/0943-7444-2010-2-139,,10.5771/0943-7444-2010-2-139,2893418470,,0,,2
032-941-510-569-308,Knowledge Representation and Orthophemism: A Reflection Aiming to a Concept,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Suellen Oliveira Milani; Fabio Assis Pinho,,39,5,384,393,Human–computer interaction; Knowledge representation and reasoning; Computer science,,,,,http://repositorio.unesp.br/handle/11449/40930,http://dx.doi.org/10.5771/0943-7444-2012-5-384,,10.5771/0943-7444-2012-5-384,814021499,,0,,0
033-140-945-207-53X,New Methods for Visualization and Improvement of Classification Schemes: The Case of Computer Science,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Veslava Osińska; Piotr Bała,"Generally, Computer Science (CS) classifications are inconsistent in taxonomy strategies. It is necessary to develop CS taxonomy research to combine its historical perspective, its current knowledge and its predicted future trends - including all breakthroughs in information and communication technology. In this paper we have analyzed the ACM Computing Classification System (CCS) by means of visualization maps. The important achievement of current work is an effective visualization of classified documents from the ACM Digital Library. From the technical point of view, the innovation lies in the parallel use of analysis units: (sub)classes and keywords as well as a spherical 3D information surface. We have compared both the thematic and semantic maps of classified documents and results presented in Table 1. Furthermore, the proposed new method is used for content-related evaluation of the original scheme. Summing up: we improved an original ACM classification in the Computer Science domain by means of visualization.",37,3,157,172,Data mining; Classification scheme; Information visualization; Information mapping; Information retrieval; ACM Computing Classification System; Visualization; Computer science; Digital library; Information and Communications Technology; Thematic map,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=24463500 http://dx.doi.org/10.5771/0943-7444-2010-3-157,http://dx.doi.org/10.5771/0943-7444-2010-3-157,,10.5771/0943-7444-2010-3-157,2354075676,,0,,9
033-202-361-700-006,Knowledge Organization and Representation in Digital Environments: Relations Between Ontology and Knowledge Organization,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Carlos Henrique Marcondes,,40,2,115,122,Ontology; Knowledge organization; Computer science; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2013-2-115,http://dx.doi.org/10.5771/0943-7444-2013-2-115,,10.5771/0943-7444-2013-2-115,2810374769,,0,,2
033-487-167-432-409,Examining the KO Roots of Taylor's Value-Added Model,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,David M. Pimentel,"The Value-Added Model, as developed by Robert Taylor in his 1986 monograph Value-Added Processes in Information Systems, has been highly influential in the field of library and information science. Yet despite its impact on the broader LIS field, the potential of the Value-Added Model has gone largely unexplored by knowledge organization (KO) researchers. Unraveling the history behind the Model's development highlights the significant contributions made by studying the work practices of professional indexers. In light of its foundation on KO praxis, this paper reexamines Taylor's Model as a robust framework for evaluating knowledge organization systems.",37,1,58,64,Epistemology; Sociology; Information system; Praxis; Knowledge organization; Information professional; Information science,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-58 http://cat.inist.fr/?aModele=afficheN&cpsidt=24463511,http://dx.doi.org/10.5771/0943-7444-2010-1-58,,10.5771/0943-7444-2010-1-58,2526255117,,0,,2
033-555-573-298-315,Enhancing the Subject Headings Minting Capacity of the Sears List of Subject Headings: Some Suggestions,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,M.P. Satija,"Sears List of Subject Headings (Miller and McCarthy 2010), first published in 1923, is now in its 20 th edition. Like most subject headings lists, apart from being a list of preferred (and non-preferred) headings, it also provides patterns, clear instructions, and examples for coining new subject headings not explicitly listed. Key headings form a vital part of the system of coining new headings. It is proposed that more key headings should be designated. Some candidate headings are described. One far-reaching provision seems to be the use of a subdivision of a preferred heading with all of its NTs. Thus, every preferred heading is a potential key heading for all of its NTs. This proposal works on the principle that what is true of a class is true of its narrower classes of all types. Applying this principle will enormously enhance the capacity of the List without adding even an iota to its text and size.",39,1,60,63,World Wide Web; Information retrieval; Miller; Computer science; Coining (metalworking),,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=25462460 http://dx.doi.org/10.5771/0943-7444-2012-1-60,http://dx.doi.org/10.5771/0943-7444-2012-1-60,,10.5771/0943-7444-2012-1-60,2474104821,,0,,2
034-083-403-629-031,Titelei/Inhaltsverzeichnis,,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,5,307,308,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5-307,,10.5771/0943-7444-2012-5-307,,,0,,0
034-091-071-115-455,Librarianship as Intellectual Craft: The Ethics of Classification in the Realms of Leisure and Waged Labor,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jonathan Cope,,39,5,356,362,Sociology; Craft; Media studies,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5-356,http://dx.doi.org/10.5771/0943-7444-2012-5-356,,10.5771/0943-7444-2012-5-356,2811205034,,0,,2
034-260-973-608-093,Theoretical Base of Quantitative Evaluation of Unity in A Thesaurus Term Network Based on Kant's Epistemology,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Maziar Amirhosseini,,37,3,185,202,Epistemology; Philosophy,,,,,http://dx.doi.org/10.5771/0943-7444-2010-3-185,http://dx.doi.org/10.5771/0943-7444-2010-3-185,,10.5771/0943-7444-2010-3-185,2894017860,,0,,5
034-937-628-469-063,Expressive bibliography: Personal collections in public space,2011-07-20,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Melanie Feinberg,"This paper examines collections of citations that individual users contribute to social tagging systems such as De licious and LibraryThing. I characterize these personal collections, furnished with various forms of metadata and arranged for Web display, as a means of communication, where a particular sensibility molds guiding principles for resource selection, description, and categorization. Using several analytic frameworks from museum studies, I present three brief case studies that interrogate both the substance and the means of expression achieved in such collections, which I term ""expressive bibliographies."" In considering these case studies, I explore how an explicit rhetorical perspective might inform purposeful design of expressive bibliography.",38,2,123,134,World Wide Web; Sociology; Rhetorical question; Sensibility; Guiding Principles; Public space; Museology; Metadata; Categorization; Bibliography,,,,,https://utexas.influuent.utsystem.edu/en/publications/expressive-bibliography-personal-collections-in-public-space https://researchers.dellmed.utexas.edu/en/publications/expressive-bibliography-personal-collections-in-public-space http://cat.inist.fr/?aModele=afficheN&cpsidt=24274263 http://dx.doi.org/10.5771/0943-7444-2011-2-123 https://uncch.pure.elsevier.com/en/publications/expressive-bibliography-personal-collections-in-public-space,http://dx.doi.org/10.5771/0943-7444-2011-2-123,,10.5771/0943-7444-2011-2-123,2521593815,,0,,5
035-026-693-423-95X,Tagging and Sexual Boundaries,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Patrick Keilty,,39,5,320,324,Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5-320,http://dx.doi.org/10.5771/0943-7444-2012-5-320,,10.5771/0943-7444-2012-5-320,2810999667,,0,,6
035-098-386-679-456,ISKO News,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,1,88,88,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-88,,10.5771/0943-7444-2010-1-88,,,0,,0
035-628-078-643-625,,,2010,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-4,,10.5771/0943-7444-2010-4,,,0,,0
035-806-899-784-539,"Boundary Objects: CWA, an HR Firm, and Emergent Vocabulary",,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Christine Marchese; Richard P. Smiraglia,,40,4,254,259,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-4-254,,10.5771/0943-7444-2013-4-254,,,0,,3
036-112-872-198-88X,Metadata Standard of Theses and Dissertations according to the Entity-Relationship Model,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Cíntia de Azevedo Lourenço; Lídia Alvarenga,,36,1,30,45,Entity–relationship model; Information retrieval; Metadata standard; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-30,http://dx.doi.org/10.5771/0943-7444-2009-1-30,,10.5771/0943-7444-2009-1-30,2894321273,,0,,0
036-468-786-829-005,"Conference ISKO-France, 10-1 October 2013, Paris. Contexts, languages and cultures in knowledge organization",,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,2,147,147,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-2-147,,10.5771/0943-7444-2013-2-147,,,0,,0
036-804-536-014-962,ISKO News,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,2,149,150,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-2-149,,10.5771/0943-7444-2010-2-149,,,0,,0
036-914-604-793-185,Semantic warrant: A pivotal concept for our field,2010-12-01,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Barbara H. Kwaśnik,,37,2,106,110,Warrant; Computer science; Knowledge management,,,,,https://experts.syr.edu/en/publications/semantic-warrant-a-pivotal-concept-for-our-field,http://dx.doi.org/10.5771/0943-7444-2010-2-106,,10.5771/0943-7444-2010-2-106,2592460315,,0,,4
037-133-053-471-685,Titelei/Inhaltsverzeichnis,,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,6,361,362,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-6-361,,10.5771/0943-7444-2013-6-361,,,0,,0
039-572-877-788-682,"In the margins: Reflections on scribbles, knowledge organization, and access",2011-11-04,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,June Abbas,"Extended abstract: A favored text, dog-eared and yellowed from use, yet still useful, brings back insights that we try to impart to our students when we teach knowledge organization, organization and control of recorded information courses, whichever words we have chosen to label them. Scribbled in the margins 1 are notes to self, keywords, subject headings? “tags”? to remind us of why this particular passage was relevant to us. These scribbles include notes about the thoughts, subjects, eloquent linguistics that we wish to remember, and to access at a later time, maybe even our thoughts that occurred as we read the words. Should someone pick up this same text and read the passages and also the notes, would one necessarily draw the same conclusions, or would one have yet other insights into the author’s meanings, the scribbles, the words? 2 Wilson (1968) reminds us that “What a text says is not necessarily what it reveals or",34,2,72,77,Epistemology; Social perception; Library science; Political science; Knowledge organization; Wish; Markup language; Social network,,,,,https://journals.lib.washington.edu/index.php/nasko/article/view/12840/11321 http://journals.lib.washington.edu/index.php/nasko/article/download/12840/11321,https://journals.lib.washington.edu/index.php/nasko/article/view/12840/11321,,,2127533814,,0,006-955-189-054-870; 008-536-386-002-590; 026-941-472-226-357; 032-406-821-828-19X; 049-360-584-178-088; 055-651-513-963-860; 057-520-051-076-011; 059-438-671-773-803; 063-882-868-432-776; 075-634-399-629-869; 080-946-644-581-699; 092-736-012-017-002; 100-275-497-757-20X; 104-189-967-884-487; 110-729-042-613-564; 158-560-649-219-636; 161-752-846-263-489; 190-305-663-119-676,2
039-890-704-429-132,The Impossible Decision: Social Tagging and Derrida’s Deconstructed Hospitality,2013-10-31,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Melodie J. Fox; Austin Reece,"Social tagging has been lauded for providing a voice of the user community, free of restrictions dictated by knowledge organization standards for subject access. Tagging allows many perspectives to be represented, but at what cost? Using deconstruction, Derrida argues that absolute hospitality is required to ensure justice for access and inclusiveness; however, the consequence becomes that the host becomes hostage to the other. In this ongoing research, we explore the Derridean concept of hospitality as it relates to social tagging, examining the consequences of unconditional inclusiveness, the process of discerning constraints to hospitality in order to interpret different kinds of ""otherness""—or what Derrida (2000, 75) calls the ""impossible"" decision—and what mitigation means, using the social tagging environment to illustrate.",4,1,53,69,Hospitality; Epistemology; Deconstruction; Sociology; Social exclusion; Subject access; Knowledge organization; Public relations,,,,,http://journals.lib.washington.edu/index.php/nasko/article/download/14645/12289 http://journals.lib.washington.edu/index.php/nasko/article/view/14645,http://dx.doi.org/10.7152/nasko.v4i1.14645,,10.7152/nasko.v4i1.14645,2021504714,,0,,2
040-208-896-050-485,OntoPhoto and the Role of Ontology in Organizing Knowledge,,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Allen C. Benson,"This article is concerned with ontology and its applications in Knowledge Organization (KO) activities. Connec- tions are drawn between efforts in artificial intelligence (AI) to capture the meaning of information and make it accessible to machines and the efforts made in libraries to use KO tools in machine-based record building and search and retrieval systems. The practices used in AI that are of interest here include ontology and ontology-based knowledge representation. In this article their applications in KO are directed towards a particularly problematic document type—the photograph. There are two argu- ments motivating this article. First, ontology-based KO systems that join AI techniques with library cataloging practices make it possible to utilize higher levels of expressivity when describing photographs. Second, KO systems for photographs that are capable of reasoning over concepts and relationships can potentially provide richer, more relevant search results than systems utilizing word-matching alone.",38,2,79,95,World Wide Web; Knowledge representation and reasoning; Ontology (information science); Ontology; Knowledge organization; Computer science; Library catalog; Expressivity,,,,,http://www.star-host.com/OntoPhoto.pdf,http://dx.doi.org/10.5771/0943-7444-2011-2-79,,10.5771/0943-7444-2011-2-79,2514172930,,0,021-736-440-602-931; 025-929-743-572-676; 026-712-844-452-082; 026-787-086-442-120; 032-412-066-177-119; 046-870-323-010-229; 048-347-999-836-422; 051-869-706-830-737; 053-180-165-944-442; 060-543-292-212-918; 069-912-821-468-387; 071-603-002-923-860; 072-559-753-492-492; 100-935-111-075-54X; 108-881-422-982-85X; 117-516-248-698-589; 142-429-227-545-138; 146-494-787-462-687; 148-477-553-142-347; 161-271-744-129-759; 161-579-608-646-365; 171-308-985-462-228; 180-118-751-642-014,4
040-444-916-158-659,Titelei/Inhaltsverzeichnis,,2013,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,5,281,282,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-5-281,,10.5771/0943-7444-2013-5-281,,,0,,0
040-711-244-340-047,Research on Automatic Classification of Documents in Library Environment: A Literature Review,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Sanjay K. Desale; Rajendra Kumbhar,,40,5,295,304,Information retrieval; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2013-5-295,http://dx.doi.org/10.5771/0943-7444-2013-5-295,,10.5771/0943-7444-2013-5-295,2809716804,,0,,1
041-757-417-166-519,New Roles and Global Agents in Information Organization in Spanish Libraries,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Martínez-Ávila; Hope A. Olson; and Margaret E.I. Kipp,,39,2,125,136,Business; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-125,http://dx.doi.org/10.5771/0943-7444-2012-2-125,,10.5771/0943-7444-2012-2-125,2811096798,,0,,3
042-498-034-714-437,Index to Volume 35,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,80,80,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-80,,10.5771/0943-7444-2009-1-80,,,0,,0
042-508-303-375-784,Brian Vickery 11th Sept. 1918-17th Oct. 2009,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,3,155,156,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-3-155,,10.5771/0943-7444-2010-3-155,,,0,,0
043-251-321-340-134,"Archival Context, Digital Content, and the Ethics of Digital Archival Representation",,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jane Zhang,"The findings of a recent study on digital archival representation raise some ethical concerns about how digital archival materials are organized, described, and made available for use on the Web. Archivists have a fundamental obligation to preserve and protect the authenticity and integrity of records in their holdings and, at the same time, have the responsibility to promote the use of records as a fundamental purpose of the keeping of archives (SAA 2005 Code of Ethics for Archivists V & VI). Is it an ethical practice that digital content in digital archives is deeply embedded in its contextual structure and generally underrepresented in digital archival systems? Similarly, is it ethical for archivists to detach digital items from their archival context in order to make them more ""digital friendly"" and more accessible to meet needs of some users? Do archivists have an obligation to bring the two representation systems together so that the context and content of digital archives can be better represented and archival materials ""can be located and used by anyone, for any purpose, while still remaining authentic evidence of the work and life of the creator""? (Millar 2010, 157) This paper discusses the findings of the study and their ethical implications relating to digital archival description and representation.",39,5,332,339,Ethical code; Library science; Archival research; Obligation; Digital content; Digital Archives; Ethical concerns; Ethical practice; Computer science; Archival science,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5-332 http://cat.inist.fr/?aModele=afficheN&cpsidt=26838808,http://dx.doi.org/10.5771/0943-7444-2012-5-332,,10.5771/0943-7444-2012-5-332,2248350562,,0,,2
043-486-192-359-539,Impressum,,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,2-3,184,185,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-184,,10.5771/0943-7444-2009-2-3-184,,,0,,0
