Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
080-376-612-270-923,"SDI selecting, describing, and indexing: Did you mean automatically?",,2001,journal article,Knowledge Organization,09437444,,,Benoît Thirion; Jean-Philippe Leroy; F. Baudic; Magaly Douyère; Josette Piot; S. J. Darmoni,"Le CISMeF, Catalogue et Index des Sites Medicaux Francais, a ete cree au Centre Hospitalier Universitaire de Rouen pour repondre a la necessite d'obtenir une information de qualite sur l'internet dans le domaine de la medecine. La selection, la description et l'indexation des ressources de l'internet constituent les trois axes du projet. CISMeF s'appuie sur la structure et les mots-cle du MeSH (Medical Subject Headings).",28,3,137,140,World Wide Web; Library science; Cataloging; Computer science; French; Search engine indexing,,,,,,,,,2482449923,,0,,0
080-806-590-613-16X,The technical document: Unicity and plurality,,2001,journal article,Knowledge Organization,09437444,,,Christel Froissart; Geneviève Lallich-Boidin,"Searching for a specific type of information through a technical document seems at first consideration to be a well-delimited task, if we consider the strong characteristics of these document. The study of a certain number of technical documents and more particularly of external maintenance and user documentations reveals that beyond an apparent homogeneity lies a great diversity. This dual consideration is the object of the present article.",28,3,123,128,World Wide Web; Content analysis; Technical documentation; Technical information; Document analysis; Computer science; Design Document Listing; Document processing,,,,,,,,,2470708983,,0,,1
080-958-971-872-547,Bibliography of 10 years International Society for Knowledge Organization,,1999,journal article,Knowledge Organization,09437444,,,G.J.A. Riesthuis; W. Schmitz-Esser,,26,4,203,260,Library science; Political science; Knowledge organization; Knowledge management; Bibliography,,,,,https://www.narcis.nl/publication/RecordID/oai%3Adare.uva.nl%3Apublications%2F032660c0-95b8-4ad0-88c3-9bc44b713f21,https://www.narcis.nl/publication/RecordID/oai%3Adare.uva.nl%3Apublications%2F032660c0-95b8-4ad0-88c3-9bc44b713f21,,,1575033775,,0,,2
081-453-122-790-793,Potential of bibliographic tools to organize knowledge on the Internet: The use of dewey Decimal Classification scheme for organizing web-based information resources,,2001,journal article,Knowledge Organization,09437444,,,Hamid Saeed; Abdus Sattar Chaudry,"Possibilities are being explored to use traditional bibliographic tools, like Dewey Decimal Classification (DDC), Library of Congress Classification (LCC), Library of Congress Subject Headings (LCSH), and Universal Decimal Classification (UDC), to improve the organization of information resources on the Internet. The most recent edition of DDC, with its enhanced features, has greater potential than other traditional approaches. A review of selected Web sites that use DDC to organize Web resources indicates, however, that the full potential of the DDC scheme for this purpose has not been realized. While the review found that the DDC classification structure was more effective when compared with other knowledge organization systems, we conclude that DDC needs to be further enhanced to make it more suitable for this application. As widely reported in the professional literature, OCLC has conducted research on the potential of DDC for organizing Web resources. Such research, however, is experimental and should be supplemented by empirical studies with user participation.",28,1,17,26,The Internet; Library of Congress Classification; Dewey Decimal Classification; Web application; World Wide Web; Universal Decimal Classification; Library classification; Information retrieval; Knowledge organization; Computer science; Web resource,,,,,,,,,2522676379,,0,,9
084-598-061-461-73X,"Lateral relations and links in multicultural, multimedia databases in the spiritual and religious domains : Some observations",,1999,journal article,Knowledge Organization,09437444,,,A. Neelameghan,"This paper describes a proposal for a new approach to thesaurus design and construction that could have significant implications for change in the way multilingual thesauri are handled and integrated with each other. The formula presented here has its origin in the work of the German Thesaurus Committee and has had input from a number of scientists and practitioners in the field. The emphasis is on the various types of relationships found among concepts, notions and universals in languages. These relationships are analysed and refined beyond the approach taken in existing thesauri. This proposal is very much at the discussion stage and the author invites the assistance of interested readers through criticisms, discussion and dialogue. Applications of the proposed thesaurus are included and the major goal of this proposal is to provide the basis for improved design and integration of multilingual thesauri.",26,2,74,79,World Wide Web; Sociology; German; Problem of universals; Linguistics; Spirituality; Multiculturalism,,,,,,,,,2465332389,,0,,3
088-963-079-143-906,Processing the user model in IRS,,1999,journal article,Knowledge Organization,09437444,,,David Bueno; Amos David,"Our hypothesis is that when a user employs an IRS, he has an objective to achieve. This objective concerns his information need. In order to achieve this objective, the user generally does some activities using the IRS. The IRS propose to the user with solutions in response to the queries formulated by the user. The main task of an IRS is to provide the user with solutions that are relevant to his information need. This is termed personalization of information. The main axe of our study is the how to personnalize the system's response according to the user's objective. We propose the use of a user model for personnailizing the system's response. In our approach, the user model defines what to represent for each user. The activities of the user during the use of an IRS is recorded based on the user model. The analysis and synthesis of these activities are used to provide the user with more relevant solutions according to his objective. Three different applications have been developed to validate our approach of personalizing the system?s response and based on an architecture that we defined for a cooperative information retrieval. The three applications are METIORE_STREEMS, METIORE_LORIA and METIORE_REVUES. METIORE_STREEMS is an IRS for managing multimedia information on trees authorized for reforestation by the European Union (EU). The project was sponsored under the EU project LEONARDO. The second application, METIORE_LORIA is used for managing the publications of the computer science laboratory research center, LORIA, Nancy France. The third application METIORE_REVUES is used for the access and analysis of a collection of a journal called Relations Publiques Informations.",27,,17,26,Architecture; Artificial intelligence; Information system; Personalization; Information retrieval; European union; Multimedia information; Laboratory research; Computer science; User modeling; Information needs,,,,,https://hal.inria.fr/inria-00099270,https://hal.inria.fr/inria-00099270,,,215024682,,0,,2
094-265-951-156-144,"Description of a professional activity. Modelling of the activity linked with the completion of a pharmacy thesis related to its terminology environment. I. Description, analysis and activity modelling",,2000,journal article,Knowledge Organization,09437444,,,Pascal Bador; Jacqueline Rey,"In this paper, made up of parts I and II, we investigate the complex relationships between knowledge, information and activity in order to study how a system of activity assistance can help the actor to solve his information problems. Through the example of the completion of a pharmacy thesis, we have tried, in part I, to describe, schematize and model the successive phases that make up the whole of this activity. Our method of observation and analysis combined the observation of two students preparing their pharmacy theses, the reading of five theses and the reading of six books. We thus propose in a table form, a modelling outline that presents the sequential succession of the ten operational phases describing the completion of a pharmacy thesis following a chronological order: (1) Subject definition, (2) Documentary research, (3) Documents analysis, (4) Conceiving of the experimental strategy, (5) Experimentation, (6) Results interpretation, (7) Writing of the thesis, (8) Administrative procedures, (9) Preparation of the viva, (10) Viva. The table also presents the succession of the structural, operational, material and human elements: Referents of the activity, Subject of the activity, Location of the activity, Identification of the operations, Handled objects, and Actors. We have refined the activity analysis by drawing up a structured list, showing the organization of the terms related to the different operational phases. This work is presented in part II.",27,,35,43,Pharmacy; Knowledge representation and reasoning; Information system; Process management; Experimental strategy; Professional activity; Computer science; Operations research; Terminology,,,,,,,,,2518788479,,0,,0
099-563-150-734-423,Models for classifying Internet resources,,2002,journal article,Knowledge Organization,09437444,,,Chaim Zins,"Designing systematic access to Internet resources is a major item on the agenda of researchers and practitioners in the field of information science, and is the focus of this study. A critical analysis of classification schemes used in major portals and Web classified directories exposes inconsistencies in the way they classify Internet resources. The inconsistencies indicate that the developers fail to differentiate the various classificatory models, and are unaware of their different rationales. The study establishes eight classificatory models for resources available to Internet users. Internet resources can be classified by subjects, objects, applications, users, locations, reference sources, media, and languages. The first five models are content-related; namely they characterize the content of the resource. The other three models are format-related; namely they characterize the format of the resource or its technological infrastructure. The study identifies and formulates the eight classificatory models, analyzes their rationales, and discusses alternative ways to combine them in a faceted integrated classification scheme.",29,1,20,28,Classification scheme; World Wide Web; Internet resources; Internet users; Computer science; Information science,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=13933047,http://cat.inist.fr/?aModele=afficheN&cpsidt=13933047,,,1485009,,0,,16
101-786-473-793-24X,Queer theory and the creation of contextual subject access tools for gay and lesbian communities,,2000,journal article,Knowledge Organization,09437444,,,Grant Campbell,"Knowledge organization research has come to question the theoretical distinction between aboutness (a document's innate content) and meaning (the use to which a document is put). This distinction has relevance beyond Information Studies, particularly in relation to homosexual concerns. Literary criticism, in particular, frequently addresses the question: when is a work about homosexuality? This paper explores this literary debate and its implications for the design of subject access systems for gay and lesbian communities. By examining the literary criticism of Herman Melville's Billy Budd, particularly in relation to the theories of Eve Kosofsky Sedgwick in The Epistemology of the Closet (1990), this paper exposes three tensions that designers of gay and lesbian classifications and vocabularies can expect to face. First is a tension between essentialist and constructivist views of homosexuality, which will affect the choice of terms, categories, and references. Second is a tension between minoritizing and universalizing perspectives on homosexuality. Third is a redefined distinction between aboutness and meaning, in which aboutness refers not to stable document content, but to the system designer's inescapable social and ideological perspectives. Designers of subject access systems can therefore expect to work in a context of intense scrutiny and persistent controversy",27,3,122,131,Epistemology; Constructivism (philosophy of education); Literary criticism; Sociology; Essentialism; Homosexuality; Closet; Aboutness; Lesbian; Queer theory,,,,,,,,,2504165042,,0,,14
102-669-910-571-199,The empirical approach in the evaluation of information systems,,1999,journal article,Knowledge Organization,09437444,,,R. Fugmann,"The comparative evaluation of different mechanized information systems continues to constitute a controversial topic in the literature. Diametrically different opinions, seemingly corroborated through empirical evidence, have been presented since the time of the Cranfield experiments. Similar situations have often been encountered in the history of science if reasoning has exclusively been based on empiricism. In the information scientific field, several empirical laws have been formulated, for example that of the alledgedly inverse precision-recall relationship in information retrieval, of the assumed direct relationship between consistency and quality of indexing, and of the alledged equivalence of automatic with intellectual indexing. Empiricism is seen as only another variation of positivism, which has been abandoned in the natural sciences since the middle of this century for its evident inadequacy, but has latently survived in information science and even now dominates here. Here, it constitutes a source of continual confusion and an impediment to progress. For literally anything an empirical proof can be submitted provided that suitable examples are selected and methods are chosen. Substantial advance in Library and Information Science requires abandoning empiricism. Budd's hermeneutic phenomenology seems to constitute a promising substitute (1995).",26,1,3,9,Epistemology; Positivism; Sociology; Empirical evidence; Equivalence (measure theory); Information system; Empiricism; Search engine indexing; History of science; Information science,,,,,,,,,2522975102,,0,,5
110-917-132-699-697,Concept-term relationship and a classified schedule of isolates for the term 'concept',,2000,journal article,Knowledge Organization,09437444,,,Lalit P. Pathak,"Draws attention to the efforts to define the terms concept and term and suggests a schedule of isolates for the term concept under eight headings: 0. Concept; 1. Theoretical aspects; 2. Learning theory and Psychological aspects; 3. Origin, evolution, formation, construction; 4. Semantic aspects; 5.Terms and Terminology; 6. Usage and discipline-specific applications; and 7. Concepts and ISAR systems. The schedule also includes about 150 aspects/isolate terms related to concept along with the name of the authors who have used them. The schedule is intended to help in identifying the various aspects of a concept with the help of the terms used for them. These aspects may guide to some extent, in dissecting and seeing the social science concepts from various point of views.",27,,27,34,Epistemology; Sociology; Knowledge organization; Psychological aspects; Terminology; Learning theory,,,,,,,,,130554048,,0,,0
114-610-700-517-329,Library classification : An essay in terminology,,2000,journal article,Knowledge Organization,09437444,,,M.P. Satija,"Arguing that an established technical terminology is crucial to the development of a discipline, and that classification terminology is neither well settled nor widely used by its exponents, this paper provides an explanation of some of the concepts generally accepted by classification theorists. In particular, the elaborate terminology generated by S.R. Ranganathan is examined. Definitions are provided for numerous concepts, including classification; characteristics and attributes; the genus-species relationship; the types of classes (canonical, systems, special, and environmental main classes); the kinds of subject (basic, compound, complex); as well as concepts such as facets, isolates, arrays, and chains. Comparisons between different classification systems, specifically the Dewey Decimal Classification, Colon Classification, and Library of Congress Classification, are also made.",27,4,221,229,Library of Congress Classification; Epistemology; Dewey Decimal Classification; Artificial intelligence; Colon classification; Library classification; Natural language processing; Knowledge organization; Information structure; Argument; Computer science; Terminology,,,,,,,,,2506433713,,0,,6
115-098-299-620-069,"Works as signs, symbols, and canons: The epistemology of the work",,2001,journal article,Knowledge Organization,09437444,,,Richard P. Smiraglia,"Works are key entities in the universe of recorded knowledge. Works are those deliberate creations (known variously as opera, oeuvres, Werke, etc.) that constitute individual sets of created conceptions that stand as the formal records of knowledge. In the information retrieval domain, the work as opposed to the document, has only recently received focused attention. In this paper, the definition of the work as an entity for information retrieval is examined. A taxonomic definition (that is, a definition built around a taxonomy) is presented. An epistemological perspective aids in understanding the components of the taxonomic definition. Works, thus defined as entities for information retrieval, are seen to constitute sets of varying instantiations of abstract creations. These variant instantiations must be explicitly identified in future systems for documentary information retrieval. An expanded perception of works, such as that presented in this paper, helps us understand the variety of ways in which mechanisms for their control and retrieval might better be shaped in future.",28,4,192,202,Epistemology; Sociology; Document retrieval; Perception; Knowledge organization; Opera,,,,,,,,,2337040715,,0,,18
115-384-194-385-151,Trends in knowledge organization research,,2003,journal article,Knowledge Organization,09437444,,,I. C. Mcilwaine,"This paper looks at current trends in knowledge organization research, concentrating on universal systems, mapping vocabularies and interoperability concerns, problems of bias, the Internet and search engines, resource discovery, thesauri and visual presentation. Some problems facing researchers at the present time are discussed. It is accompanied by a bibliography of recent work in the field.",30,2,75,86,The Internet; World Wide Web; Knowledge representation and reasoning; Interoperability; Knowledge organization; Visual presentation; Computer science; Operations research; Scientific method; Information science,,,,,,,,,2516678943,,0,,5
129-443-446-272-731,Written knowledge: A literary perspective on indexing theory,,2000,journal article,Knowledge Organization,09437444,,,Jack Andersen,"The general concern of Bazerman's book Shaping Written Knowledge. The Genre and Activity of the Experimental Article in Science is written knowledge as it is produced by the academy. Bazerman discusses in particular the rhetoric, communicative, and epistemological issues of written knowledge. The article discusses these themes in a library and information science (LIS) perspective in terms of their implications for LIS research. For several reasons, it is argued that this way of scrutinizing into written knowledge ought to be of special interest to LIS research. As an example of a particular field of research in LIS, the article discusses the relationship between indexing theory and written knowledge. Bazerman analyzes written knowledge from a literary point of view. Among other things, it is argued that indexing theory can be seen as part of literary theory in that some of the questions raised by the latter are also raised in indexing theory. Furthermore, it is put forward that the indexer can be considered an author. The indexer produces a text, the document representation, which is the text the user actually meets in the first place. That way, the producer of a document representation is to some extent responsible for the quality of the documents indexed. Having discussed this relationship between written knowledge and LIS research in general and indexing theory in particular, it is concluded that LIS research ought to head toward more humanistic oriented research traditions, if the line of research presented by Bazerman should be considered useful for LIS.",27,4,201,212,Literary theory; Epistemology; Special Interest Group; Rhetoric; Sociology; Content analysis; Scientific writing; Linguistics; Indexer; Scientific method; Information science,,,,,,,,,2516765339,,0,,6
130-761-142-426-753,Evaluating Chinese text retrieval with multilingual queries,,2002,journal article,Knowledge Organization,09437444,,,Kuang-hua Chen,"This paper reports the design of a Chinese test collection with multilingual queries and the application of this test collection to evaluate information retrieval (IR) systems. The effective indexing units, IR models, translation techniques, and query expansion for Chinese text retrieval are identified. The collaboration of East Asian countries for construction of test collections for cross-language multilingual text retrieval is also discussed in this paper. As well, a tool is designed to help assessors judge relevance and gather the events of relevance judgment. The log file created by this tool will be used to analyze the behaviors of assessors in the future.",29,,156,170,World Wide Web; Information retrieval; Multilingualism; Text retrieval; South east asia; Computer science; Search engine indexing; East Asia; Query expansion,,,,,,,,,2473490850,,0,,2
131-292-364-160-556,Toward a conceptual framework for complementary and alternative medicine: Challenges and issues,,2001,journal article,Knowledge Organization,09437444,,,Marcia Lei Zeng; Fredi Kronenberg; Pat Molholt,"A problem facing information retrieval and exchange among international medical practitioners and researchers is the lack of a knowledge structure or conceptual framework that relates concepts used in the Western medical system to those used in non-Western medical systems. This paper presents challenges we have encountered in attempting to develop a general conceptual framework to cover concepts and terminology used for information retrieval in the field of complementary and alternative medicine. This is a broad field that has not been covered appropriately in knowledge organization systems such as classification schemes, thesauri, and terminology databases. The objective of the project is to improve significantly the efficiency and the quality of cross-language and cross-cultural information exchange and knowledge discovery by facilitating concept mapping and information retrieval between Western and Eastern medical traditions. Major facets of the conceptual framework include Diagnostic Categories, Therapeutic Preparations, Human Anatomy, Selected Diseases/Medical Conditions, and Basics of Traditional Systems. The paper discusses issues of subject coverage, the representation of medical concepts in the conceptual framework, incorporation of concept names that have existed in individual traditional systems, and the relationships among concepts. Findings reported are primarily from current work that focuses on Traditional Chinese Medicine.",28,1,27,40,Knowledge extraction; Conceptual framework; Information exchange; Conceptual model (computer science); Concept map; The Conceptual Framework; Knowledge organization; Computer science; Terminology; Knowledge management,,,,,,,,,2527125374,,0,,3
132-693-568-339-041,The complementarity of natural and index language in the field of information supply: An overview of their specific capabilities and limitations,,2002,journal article,Knowledge Organization,09437444,,,Robert Fugmann,"Natural text phrasing is an indeterminate process and, thus, inherently lacks representational predictability. This holds true in particular in the case of general concepts and of their syntactical connectivity. Hence, natural language query phrasing and searching is an unending adventure of trial and error and, in most cases, has an unsatisfactory outcome with respect to the recall and precision ratios of the responses. Human indexing is based on knowledgeable document interpretation and aims - among other things - at introducing predictability into the representation of documents. Due to the indeterminacy of natural language text phrasing and image construction, any adequate indexing is also indeterminate in nature and therefore inherently defies any satisfactory algorithmization. But human indexing suffers from a different set of deficiencies which are absent in the processing of non-interpreted natural language. An optimally effective information system combines both types of language in such a manner that their specific strengths are preserved and their weaknesses are avoided. If the goal is a large and enduring information system for more than merely known-item searches, the expenditure for an advanced index language and its knowledgeable and careful employment is unavoidable.",29,,217,230,Language identification; Artificial intelligence; Natural language user interface; Information system; Natural language; Complementarity (molecular biology); Natural language processing; Trial and error; Computer science; Search engine indexing; Precision and recall,,,,,,,,,2465054596,,0,,3
135-471-224-323-287,Benchmarking the performance of two part-of-speech (POS) taggers for terminological purposes,,2002,journal article,Knowledge Organization,09437444,,,Denis L'homme; Marie-Claude L'Homme; Chantal Lemay,"Part-of-speech (POS) taggers are used in an increasing number of terminology applications. However, terminologists do not know exactly how they perform on specialized texts since most POS taggers have been trained on general corpora, that is, corpora containing all sorts of undifferentiated texts. In this article, we evaluate the performance of two POS taggers on French and English medical texts. The taggers are TnT (a statistical tagger developed at Saarland University (Brants 2000)) and WinBrill (the Windows version of the tagger initially developed by Eric Brill (1992)). Ten extracts from medical texts were submitted to the taggers and the outputs scanned manually. Results pertain to the accuracy of tagging in terms of correctly and incorrectly tagged words. We also study the handling of unknown words from different viewpoints.",29,,204,216,Part of speech; Artificial intelligence; Natural language; Information extraction; Natural language processing; Viewpoints; Biomedical information; Computer science; Terminology; Benchmarking,,,,,,,,,2528554063,,0,,0
138-064-131-484-39X,Thesaurus and beyond : An advanced formula for linguistic engineering and information retrieval,,1999,journal article,Knowledge Organization,09437444,,,W. Schmitz-Esser,"This paper describes a proposal for a new approach to thesaurus design and construction that could have significant implications for change in the way multilingual thesauri are handled and integrated with each other. The formula presented here has its origin in the work of the German Thesaurus Committee and has had input from a number of scientists and practitioners in the field. The emphasis is on the various types of relationships found among concepts, notions and universals in languages. These relationships are analysed and refined beyond the approach taken in existing thesauri. This proposal is very much at the discussion stage and the author invites the assistance of interested readers through criticisms, discussion and dialogue. Applications of the proposed thesaurus are included and the major goal of this proposal is to provide the basis for improved design and integration of multilingual thesauri.",26,1,10,22,German; Problem of universals; Multilingualism; Linguistic engineering; Knowledge organisation; Computer science; Linguistics; Conceptualization,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=1919585,http://cat.inist.fr/?aModele=afficheN&cpsidt=1919585,,,172669342,,0,,17
138-963-204-270-114,Taxonomy of novel abstracts based on empirical findings,,2000,journal article,Knowledge Organization,09437444,,,Jarmo Saarti,"This paper examines the content description of fictional works, specifically novels. The data for the empirical part of the study was gathered in Finnish public libraries. The aim of the study is to find out how library clients and library professionals of public libraries describe novels by abstracting them - what are differences in their characterisations and what are the similarities between their abstracts. Also, a taxonomy of novel abstracts is given. The abstracts are classified into four categories in the taxonomy: plot or thematic abstracts, cultural-historical abstracts, subjective or personal abstracts and critical abstracts. In the final portion of the paper, a model for a search and retrieval system for fiction is presented.",27,4,213,220,Literature; Sociology; Content analysis; Information system; Information retrieval; Fictional Works; Typology; Thematic map,,,,,,,,,2518870353,,0,,8
145-930-999-684-144,Building a virtual music library: Towards a convergence of Classification within internet-based catalogues,,2001,journal article,Knowledge Organization,09437444,,,Lucy Adcock,"This paper aims to explore the changes in the role of classification and the opportunities presented for classification in the twenty-first century, especially in respect to the development of information technology. The issues arose as part of the EC (European Community) funded MIRACLE Project (LB5670) that represents the foundations for a virtual music library to serve visually impaired people. The MIRACLE partners chose the Universal Decimal Classification (UDC) as the common classification for the converging music catalogues. This paper investigates the nature of adaptation required by each participating library and the way in which the classification is used as a searching tool. Further developments in the use of IT (information technology)-assisted classification are proposed.",28,2,66,74,The Internet; Information technology; World Wide Web; Universal Decimal Classification; Miracle; European community; Visually impaired; Internet based; Computer science; Convergence (routing),,,,,,,,,2469293576,,0,,2
153-017-318-509-51X,"Afterword: Ontological, Epistemological and Sociological Dimensions of Domains",2003-01-01,2003,journal article,Knowledge Organization,09437444,,,Jenna Hartel; Birger Hjørland,,30,,,,Epistemology; Sociology; Ontology,,,,,https://works.bepress.com/jenna_hartel/34/,https://works.bepress.com/jenna_hartel/34/,,,2283145631,,0,,28
154-969-566-820-758,Pre-coordination and post-coordination: Past and future,,2002,journal article,Knowledge Organization,09437444,,,Uri Miller; Ruth Teitelbaum,"This article deals with the meaningful processing of information in relation to two systems of information processing: pre-coordination and post-coordination. The different approaches are discussed, with emphasis on the need for a controlled vocabulary in information retrieval. Assigned indexing, which employs a controlled vocabulary, is described in detail. Types of indexing language can be divided into two broad groups - those using pre-coordinated terms and those depending on post-coordination. They represent two different basic approaches in processing and information retrieval. The historical development of these two approaches is described, as well as the two tools that apply to these approaches: thesauri and subject headings.",29,2,87,93,Controlled vocabulary; Artificial intelligence; Indexation; Natural language processing; Information retrieval; Computer science; Index term; Search engine indexing; Information processing,,,,,,,,,2523134079,,0,,6
160-333-375-465-988,Morpho-syntactic parsing for a text mining environment: An NP recognition model for knowledge visualization and information retrieval,,2002,journal article,Knowledge Organization,09437444,,,Sahbi Sidhom; Mohamed Hassoun,"Sidhom and Hassoun discuss the crucial role of NLP (Natural Language Processing) tools in Knowledge Extraction and Management as well as in the design of Information Retrieval Systems. The authors focus more specifically on the morpho-syntactic issues by describing their morpho-syntactic analysis platform, which has been implemented to cover the automatic indexing and information retrieval topics. To this end they implemented the Cascaded Augmented Transition Network (ATN). They used this formalism in order to analyse French text descriptions of Multimedia documents. An implementation of an ATN parsing automaton is briefly described. The Platform in its logical operation is considered as an investigative tool towards the knowledge organization (based on an NP -Noun Phrase- recognition model) and management of multiform e(electronic)-documents (text, multimedia, audio, image) using their text descriptions.",29,,171,180,Knowledge extraction; Noun phrase; Artificial intelligence; Knowledge representation and reasoning; Parsing; Augmented transition network; Natural language; Natural language processing; Information retrieval; Automatic indexing; Knowledge organization; Computer science,,,,,,,,,2518446138,,0,,0
161-373-265-757-51X,The importance of ISKO Conferences: An editor's note,,2003,journal article,Knowledge Organization,09437444,,,Hope A. Olson,,30,2,74,74,Library science; Political science,,,,,,,,,2493398670,,0,,0
173-399-908-763-130,Review of: W. Schmitz-Esser (2000) Ixpo-Info : visuelles Besucherinformationssystem für Weltausstellungen,,2002,journal article,Knowledge Organization,09437444,,,G.J.A. Riesthuis,,29,2,103,104,,,,,,https://www.narcis.nl/publication/RecordID/oai%3Adare.uva.nl%3Apublications%2Ff6178572-fac6-4d7d-a49b-e8d85179448c,https://www.narcis.nl/publication/RecordID/oai%3Adare.uva.nl%3Apublications%2Ff6178572-fac6-4d7d-a49b-e8d85179448c,,,2580279385,,0,,0
180-963-788-596-582,Consequences of Implementing FRBR: Are we ready to Open Pandora¿s Box?,,2002,journal article,Knowledge Organization,09437444,,,Maja Zumer; Gerhard J. A. Riesthuis,"The study: Functional Requirements for Bibliographic Records (FRBR) (Specifications fonctionnelles des notices bibliographiques) was commissioned by IFLA and published in 1998. It defines the core functions of a catalogue (and bibliographic records) as a gateway to information. For that purpose an abstract entity-relationship model of a catalogue is proposed. The FRBR model is revolutionary. The (computer) catalogue is not seen as a sequence of bibliographic records and a replica of the traditional card catalogue, but rather as a network of connected entities, enabling the user to perform seamlessly all the necessary functions. So far there has been some theoretical discussion of the model and some limited experiments, but there is a lack of research in how to implement this theoretical model in practice, in new-generation catalogues. In this paper some reactions to the model are analysed. The main focus is on consequences of the model for the OPAC interface design, particularly the searching functionality and display of results.",29,2,78,86,World Wide Web; Default gateway; Standardization; Replica; Cataloging; Functional Requirements for Bibliographic Records; Computer science; S-box; Library catalog; User interface,,,,,https://www.narcis.nl/publication/RecordID/oai%3Adare.uva.nl%3Apublications%2F012641e5-d9ce-41d3-972a-b63f2126d96d,https://www.narcis.nl/publication/RecordID/oai%3Adare.uva.nl%3Apublications%2F012641e5-d9ce-41d3-972a-b63f2126d96d,,,2096759819,,0,,6
182-499-359-463-219,The Dewey decimal Classification and the transition from physical to electronic knowledge organisation,1999-03-01,1999,journal article,Knowledge Organization,09437444,,,Amanda Tinker; A. S. Pollitt; A. O'Brien; P. A. Braekevelt,"The physical organisation of items on library shelves using any classification scheme is inevitably a compromise. The best efforts to achieve an arrangement char is helpful to users will be thwarted by the multifaceted nature of these items and the specific needs of the user and the library. Items on a particular subject will be scattered throughout the library building(s) across disciplines, by physical form, by frequency of use and whether and for how long they may be borrowed. Even though the rich information content of multifaceted items may be represented in the notation, the items required by a user will be scattered across library shelves when the item is placed in a single relative location. This paper explores these issues using examples from a University Library classified using the Dea ey Decimal Classification Scheme (DDC). The electronic context of the library OPAC can transcend the constraints imposed by the predominantly physical nature of library collections, yet the current use of classification schemes in on-line systems retains many of these limitations. Examples of such systems applying DDC on the World Wide Web are discussed and compared with a system that seeks to use DDC in what is called view-based searching. The interface and the resulting browsing and searching capability of a View-Based Online Public Access Catalogue (OPAC) are described. Ways in which subject. access to library collections can be improved and disciplinary scatter resolved by assigning multiple class numbers to items and exploiting the rich Dewey structure in a faceted form are discussed. It is suggested that the informative power of visual classificatory structures at the search interface will be beneficial to the broader learning experience of the user. The paper concludes that the application of classification schemes in electronic interfaces should not be bound by the physical constraints that no longer apply in an electronic context but be exploited to provide a complete, flexible and individual interface as determined by the needs of each user.",26,2,80,96,The Internet; Dewey Decimal Classification; World Wide Web; Library classification; Information retrieval; Electronic document; Computer science; Notation; Compromise; Decimal; Discipline,,,,,http://eprints.hud.ac.uk/id/eprint/32471/ https://pure.hud.ac.uk/en/publications/the-dewey-decimal-classification-and-the-transition-from-physical,http://eprints.hud.ac.uk/id/eprint/32471/,,,2303947694,,0,,11
184-237-567-326-860,Notational expressivity; the Case for and against the Representation of Internal Subject Structure in Notational Coding,,1999,journal article,Knowledge Organization,09437444,,,Vanda Broughton,"The ways in which notation can be used to express the content of documents to which it relates are various. At the most superficial level notation can correspond to the hierarchical structure of the schedules or link to literal components. The notation of compound concepts can express the structure and composition of the compound, and systems exist in which symbols denote the functional roles of the constituent elements and the relationships between them. At the highest level notation can be used to mirror the actual structure of those entities which it represents, as in the case of mathematical systems or chemical compounds. Methods of displaying these structures are examined, and the practicality in a documentary context is questioned, with particular reference to recent revision work on the chemistry class of the Bliss Bibliographic Classification 2nd edition (BC2).",26,3,140,148,Artificial intelligence; Coding (social sciences); Chemistry education; Natural language processing; Bliss Bibliographic classification; Semantic relation; Computer science; Linguistics; Notation; Engineering notation; Expressivity,,,,,,,,,25330035,,0,,2
188-130-097-599-287,Lattice-based information retrieval,,2000,journal article,Knowledge Organization,09437444,,,Uta Priss,"A lattice-based model for information retrieval was suggested in the 1960's but has been seen as a theoretical possibility hard to practically apply ever since. This paper attempts to revive the lattice model and demonstrate its applicability in an information retrieval system, FaIR, that incorporates a graphical representation of a faceted thesaurus. It shows how Boolean queries can be lattice-theoretically related to the concepts of the thesaurus and visualized within the thesaurus display. An advantage of FaIR is that it allows for a high level of transparency of the system, which can be controlled by the user.",27,3,132,142,Lattice (order); Knowledge representation and reasoning; Graphics; Information retrieval; Boolean algebra; Computer science; Transparency (graphic); Theoretical computer science,,,,,,,,,114424387,,0,009-594-702-909-242; 047-008-899-747-526; 053-235-092-628-531; 064-046-132-441-349; 064-195-821-511-313; 093-339-345-345-909; 106-292-577-742-975; 127-491-264-114-541; 129-734-959-102-826; 135-560-420-453-745; 137-095-633-408-368; 152-664-134-439-136,87
