Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
048-970-965-076-466,Folksonomies : (Un) controlled vocabulary?,,2006,journal article,Knowledge Organization,09437444,,,Alireza Noruzi,"Folksonomy, a free-form tagging, is a user-generated classification system of web contents that allows users to tag their favorite web resources with their chosen words or phrases selected from natural language. These tags (also called concepts, categories, facets or entities) can be used to classify web resources and to express users' preferences. Folksonomy-based systems allow users to classify web resources through tagging bookmarks, photos or other web resources and saving them to a public web site like Del.icio.us. Thus information about web resources and online articles can be shared in an easy way. The purpose of this study is to provide an overview of the folksonomy tagging phenomenon (also called social tagging and social bookmarking) and explore some of the reasons why we need controlled vocabularies, discussing the problems associated with folksonomy.",33,4,199,203,Controlled vocabulary; Information management; World Wide Web; Information retrieval; Folksonomy; Knowledge organization; Computer science; Social Semantic Web; Web navigation; Web resource; Web development,,,,,http://eprints.rclis.org/10307/,http://eprints.rclis.org/10307/,,,1524856547,,0,013-932-222-386-140; 045-140-042-699-604; 047-925-942-219-314; 075-546-520-342-991,32
050-418-334-813-530,"Ontologies, Different Reasoning Strategies, Different Logics, Different Kinds of Knowledge Representation: Working Together",,2006,journal article,Knowledge Organization,09437444,,,Mela Bosch,"The recent experiences in the building, maintenance and reuse of ontologies has shown that the most efficient approach is the collaborative one. However, communication between collaborators such as IT professionals, librarians, web designers and subject matter experts is difficult and time consuming. This is because there are different reasoning strategies, different logics and different kinds of knowledge representation in the applications of Semantic Web. This article intends to be a reference scheme. It uses concise and simple explanations that can be used in common by specialists of different backgrounds working together in an application of Semantic Web.",33,3,153,159,Subject-matter expert; World Wide Web; Knowledge representation and reasoning; Ontology (information science); Reuse; Semantic Web; Ontology; Knowledge organization; Computer science; Social Semantic Web; Knowledge management,,,,,http://eprints.rclis.org/9557/,http://eprints.rclis.org/9557/,,,1578106981,,0,025-929-743-572-676; 026-787-086-442-120; 030-808-460-393-811; 048-452-854-305-529; 129-518-699-808-841; 148-963-241-020-563; 167-276-364-601-688,7
052-673-270-969-018,ISKO News,,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,3,169,171,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-3-169,,10.5771/0943-7444-2007-3-169,,,0,,0
054-305-338-343-34X,The impact of geographic location on the development of a specialty field: A case study of Sloan Digital Sky Survey in Astronomy,2008-09-30,2008,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Fidelia Ibekwe-SanJuan,"We analyze the scientific discourse of researchers in a specialty field in Astronomy by examining the influence that geographic location may have on the development of this field. Using as a case study the Sloan Digital Sky Survey (SDSS) pro- ject, we analyzed texts from bibliographic records along three geographic axes: US-only publications, non-US publications and international collaboration. Each geographic region reflected authors affiliated to research institutions in that region. Interna- tional collaboration refers to papers published by both US-based and non-US based institutions. Through clustering of domain terms used in titles and abstracts fields of the bibliographic records, we were able to automatically identify the topology of to- pics peculiar to each geographic region and identify the research topics common to the three geographic zones. The results showed that US-only and non-US research in SDSS shared more commonalities with international collaboration than with one another, thus indicating that the former two focused on rather distinct topics.",35,4,239,250,Astronomy; Library science; Specialty; Geography; Data science; Scientific discourse; Geographic region; Location; Sky; Cluster analysis,,,,,https://hal.archives-ouvertes.fr/hal-00635634,http://dx.doi.org/10.5771/0943-7444-2008-4-239,,10.5771/0943-7444-2008-4-239,2620571932,,0,,2
055-503-632-521-251,"Eric R. Scerri. The Periodic Table: Its Story and Its Significance. Oxford: Oxford University Press, 2007. xxii, 346 pages. ISBN-13: 978-0-19-530573-9",,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,4,251,255,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-4-251,,10.5771/0943-7444-2008-4-251,,,0,,0
056-414-859-740-557,Knowledge organization : A new science?,,2006,journal article,Knowledge Organization,09437444,,,Ingetraut Dahlberg,"In ISKO's name, the term ""Knowledge Organization"" (KO) denotes already the object and the activity area significant for the existence of any science. Both areas are outlined and their specific contents shown. Also a survey of its special subfields is given. The science-theoretical foundation of Knowledge Organization as a new scientific discipline is based on the propositional concept of science. Within a universal system of the sciences, KO has been regarded as a subfield of Science of Science. Concludingly it is proposed to find the necessary institution for work in concerted effort of scientists, knowledge organizers and terminologists on the collection, definition, and systematization of concepts of all subject fields, utilizing the Information Coding Classification (ICC) as the necessary categorizing structure.",33,1,11,19,Epistemology; Sociology; Knowledge organization; Information coding,,,,,,,,,2522313107,,0,,40
056-709-260-660-68X,"Classification in context: Relativity, reality, and representation",,2004,journal article,Knowledge Organization,09437444,,,Jens-Erik Mai,"This paper surveys classification research literature, discusses various classification theories, and shows that the focus has traditionally been on establishing a scientific foundation for classification research. This paper argues that a shift has taken place, and suggests that contemporary classification research focus on contextual information as the guide for the design and construction of classification schemes.",31,1,39,48,Classification scheme; Theory of relativity; Artificial intelligence; Data science; Knowledge organization; Contextual information; Research literature; Computer science,,,,,http://jenserikmai.info/Papers/2004_ClassificationInContext.pdf,http://jenserikmai.info/Papers/2004_ClassificationInContext.pdf,,,2336865956,,0,000-409-067-561-341; 006-259-604-105-85X; 007-716-747-884-19X; 010-193-184-296-80X; 016-620-064-877-038; 017-489-591-364-184; 025-695-726-174-626; 025-945-792-658-628; 030-052-392-380-99X; 038-249-176-007-541; 042-947-575-406-294; 051-531-011-193-550; 056-023-122-194-370; 057-230-358-061-61X; 060-142-663-052-283; 064-979-192-032-082; 068-842-015-943-027; 079-790-902-905-032; 080-945-058-659-719; 087-831-676-456-440; 092-443-662-293-245; 093-342-291-216-462; 095-254-928-625-566; 098-507-725-113-618; 109-508-625-159-725; 110-719-783-174-248; 112-529-771-734-629; 136-812-479-151-914; 142-503-089-740-746; 148-571-180-308-199; 154-969-566-820-758; 161-752-846-263-489; 162-489-491-164-668; 162-896-080-500-928; 168-782-684-659-000; 180-957-466-783-050; 194-556-078-156-224,67
056-843-928-028-56X,Paul Otlet's theory of knowledge and linguistic objectivis'm,,2005,journal article,Knowledge Organization,09437444,,,Steffen Ducheyne,"In this paper, I point to the importance of an often neglected objectivist strand in Paul Otlet's (1868-1944) thinking: his linguistic objectivism. Linguistic objectivism consists in the view that linguistic atoms uniquely correspond to certain discrete and well-defined elements in the world and further combinations of these linguistic atoms can objectively capture ""the order of the world"". This analysis tempers some of the past claims on the influence of positivism on Otlet.",32,3,110,116,Epistemology; Positivism; Philosophy; Knowledge organization; Linguistics; Objectivism,,,,,https://biblio.ugent.be/publication/352671,https://biblio.ugent.be/publication/352671,,,2526641959,,0,,11
057-466-204-899-197,Relational Semantics in Thesauri : Some Remarks at Theoretical and Practical Levels,,2007,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Fulvio Mazzocchi; Melissa Tiberi; Barbara De Santis; Paolo Plini,"A thesaurus is a controlled vocabulary designed to allow for effective information retrieval. It consists of different kinds of semantic relationships, with the aim of guiding users to the choice of the most suitable index and search terms for expressing a certain concept. The relational semantics of a thesaurus deal with methods to connect terms with related meanings and are intended to enhance information recall capabilities. In this paper, focused on hierarchical relations, different aspects of the relational semantics of thesauri, and among them the possibility of developing richer structures, are analyzed. Thesauri are viewed as semantic tools providing, for operational purposes, the representation of the meaning of the terms. The paper stresses how theories of semantics, holding different perspectives about the nature of meaning and how it is represented, affect the design of the relational semantics of thesauri. The need for tools capable of representing the complexity of knowledge and of the semantics of terms as it occurs in the literature of their respective subject fields is advocated. It is underlined how this would contribute to improving the retrieval of information. To achieve this goal, even though in a preliminary manner, we explore the possibility of setting against the framework of thesaurus design the notions of language games and hermeneutic horizon.",34,4,197,214,Recall; Controlled vocabulary; Semantics; Artificial intelligence; Kripke semantics; Natural language processing; Knowledge organization; Semantic relation; Search terms; Computer science,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=20134729 http://dx.doi.org/10.5771/0943-7444-2007-4-197,http://dx.doi.org/10.5771/0943-7444-2007-4-197,,10.5771/0943-7444-2007-4-197,2527415343,,0,,38
058-351-934-619-00X,Interview with Ingetraut Dahlberg December 2007,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,2-3,82,85,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-2-3-82,,10.5771/0943-7444-2008-2-3-82,,,0,,1
061-762-856-142-65X,,,2008,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-1,,10.5771/0943-7444-2008-1,,,0,,0
063-359-887-330-154,Pictorial representation of quilts from the underground railroad,,2005,journal article,Knowledge Organization,09437444,,,Jo Ann Drolshagen,"The Underground Railroad was a network of people who helped fugitive slaves escape to the North and Canada during the U.S. Civil War period, beginning in about 1831.Quilting was used as a form of information representation (Breneman 2001). This simple classification was designed to relate the symbolic transmission of escape routes and locations of sanctuary. Because it was for use in a children's library, symbolic representations were used to anchor the classes. Symbols are based in the African graphic arts, the Adinkra symbols of Ghana (West African wisdom. 2001), and also from actual quilt practice (Threads of Freedom 2001 and Breneman 2001).",32,4,141,142,Symbol; Sociology; Visual arts; Graphics; The Symbolic; Adinkra symbols; Quilt; Underground Railroad; Information representation; Social science; Graphic arts,,,,,,,,,2476995042,,0,,0
064-607-448-852-803,Visual Classification with Information Visualization (Infoviz) for Digital Library Collections,,2007,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Judith Gelernter,"The purpose of information visualization (infoviz) is to show information graphically. That purpose is often obscured by infoviz designs that are not well understood in practice. This paper offers an overview of infoviz culled from the literature on applications of information visualization for the digital library: how the clustering works that creates the topics, and how those topics are represented graphically. A taxonomy of infoviz designs in one, two and three dimensions is presented. It is suggested that user evaluations of infoviz designs might be used to enrich infoviz theory and, whether through application of the theory or through application of user remarks, developers might improve infoviz interface comprehensibility. Design recommendations are made in an effort to improve weaknesses and capitalize on strengths of present interfaces in representing knowledge visually.",34,3,128,143,Artificial intelligence; Information visualization; Graphics; Information retrieval; Software; Knowledge organization; Visualization; Computer science; Digital library; Cluster analysis; Categorization,,,,,http://cat.inist.fr/?aModele=afficheN&cpsidt=19954920 http://dx.doi.org/10.5771/0943-7444-2007-3-128,http://dx.doi.org/10.5771/0943-7444-2007-3-128,,10.5771/0943-7444-2007-3-128,2467129013,,0,,6
064-767-000-324-749,Personal Author Index,,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,2,113,114,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-2-113,,10.5771/0943-7444-2007-2-113,,,0,,0
065-791-176-261-83X,“Liberating the Responsibility to Think for Oneself:” The Warburg Library Classification,,2008,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Catherine Minter,,35,4,192,208,Psychoanalysis; Sociology; Library classification,,,,,http://dx.doi.org/10.5771/0943-7444-2008-4-192,http://dx.doi.org/10.5771/0943-7444-2008-4-192,,10.5771/0943-7444-2008-4-192,2893502476,,0,,2
066-611-818-335-788,Graphic Tools for Knowledge Representation and Informal Problem-Based Learning in Professional Online Communities,,2007,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Guglielmo Trentin,"The use of graphical representations is very common in information technology and engineering. Although these same tools could be applied effectively in other areas, they are not used because they are hardly known or are completely unheard of. This article aims to discuss the results of the experimentation carried out on graphical approaches to knowledge representation during research, analysis and problem-solving in the health care sector. The experimentation was carried out on conceptual mapping and Petri Nets, developed collaboratively online with the aid of the CMapTool and WoPeD graphic applications. Two distinct professional communities have been involved in the research, both pertaining to the Local Health Units in Tuscany. One community is made up of head physicians and health care managers whilst the other is formed by technical staff from the Department of Nutrition and Food Hygiene. It emerged from the experimentation that concept maps are considered more effective in analyzing knowledge domain related to the problem to be faced (description of what it is). On the other hand, Petri Nets are more effective in studying and formalizing its possible solutions (description of what to do to). For the same reason, those involved in the experimentation have proposed the complementary rather than alternative use of the two knowledge representation methods as a support for professional problem-solving.",34,4,215,226,Information technology; Health care; Knowledge representation and reasoning; Information mapping; Concept map; Knowledge organization; Problem-based learning; Petri net; Computer science; Operations research; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2007-4-215 http://cat.inist.fr/?aModele=afficheN&cpsidt=20134730,http://dx.doi.org/10.5771/0943-7444-2007-4-215,,10.5771/0943-7444-2007-4-215,2477429424,,0,,6
067-137-702-908-40X,"Folksonomy, the power law & the significance of the least effort",,2007,journal article,Knowledge Organization,09437444,,,Timme Bisgaard Munk; Kristian Mørk,"The essence of folksonomies is user-created descriptive metadata as opposed to the traditional sender-determined descriptive metadata in taxonomies and faceted classification. We briefly introduce the beginning and principles of folksonomy and discuss the categorizing concept of folksonomies on the basis of the computer program delicious. The selection of the metadata tagged is not accidental, rather tagging follows a pattern that proves to be the pattern for the classic power law, which, in many complex systems is seen to unfold as an imitation-dynamic that creates an asymmetry, where a few descriptive metadata are often reproduced and the majority seldom reproduced. In del.icio.us, it is the very broadband basic subject headings that are often reproduced and achieve power in the system - which in cognitive psychology is called cognitive basic categories - while the small, more specific subject headings are seldom reproduced. The law of power's underlying imitation-dynamic in del.icio.us is explained from the perspective of different theoretical paradigms, i.e. network, economy and cognition. The theorectical and speculative conclusion is that the law of power and asymmetry is biased by a cognitive economizing through a simplification principle in the users' construction of descriptive metadata. Free tagging in folksonomies is comparable to empirical experiments in free categorization. Users often choose broad basic categories, because that requires the least cognitive effort. The consequences are that folksonomy is not necessarily a better, more realistic and cheaper method of creating metadata than that which can be generated through taxonomies, faceted classification or search algorithms. Folksonomy as a self-organizing system likely cannot create better and cheaper descriptive metadata.",34,1,16,33,Cognition; Information retrieval; Folksonomy; Faceted classification; Computer science; Markup language; Complex system; Social network; Metadata; Categorization,,,,,,,,,2473030389,,0,,25
068-347-597-479-448,Conceptualisation and organization of knowledge between the 10th and 14th centuries in arabic culture,,2004,journal article,Knowledge Organization,09437444,,,Inaam Charaf,"I present a detailed philosophical study of three classification systems: Al-Farabi, Al-Ghazali and Ibn Khaldun. The primary aim of this study is to formulate the underlying philosophical basis of each classification and to relate this basis to certain principles contained in the Islamic revelation. I also give analytical treatment of the following questions: the major distinguishing features of each classification and the attitude of each thinker towards the philosophical and religious sciences and how they envisaged the distinction between the two fields.",31,4,213,221,Epistemology; Classification scheme; Philosophical methodology; Sociology; Revelation; Knowledge organization; Social science; Islam; Arabic,,,,,,,,,2472133181,,0,,2
070-202-933-076-205,"thesaurus and ontology: : A study of the definitions found in the computer and information science literature, by means of an analytical-synthetic method",,2004,journal article,Knowledge Organization,09437444,,,Alexandra Moreira; Lídia Alvarenga; Alcione de Paiva Oliveira,"This is a comparative analysis of the term ontology, used in the computer science domain, with the term thesaurus, used in the information science domain. The aim of the study is to establish the main convergence points of these two knowledge representation instruments and to point out their differences. In order to fulfill this goal an analytical-synthetic method was applied to extract the meaning underlying each of the selected definitions of the instruments. The definitions were obtained from texts well accepted by the research community from both areas. The definitions were applied to a KWIC system in order to rotate the terms that were examined qualitatively and quantitatively. We concluded that thesauri and ontologies operate at the same knowledge level, the epistemological level, in spite of different origins and purposes.",31,4,231,244,Artificial intelligence; Knowledge representation and reasoning; Ontology (information science); Spite; Information retrieval; Ontology; Knowledge level; Computer science; Information and Computer Science; Convergence (routing); Information science,,,,,,,,,2467867133,,0,,7
074-974-146-356-836,"Making Knowledge Work: Intra-firm Networks, Gifts, and Innovation",,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Wilfred Dolfsma,,35,4,222,228,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-4-222,,10.5771/0943-7444-2008-4-222,,,0,,1
076-116-107-398-349,Titelei/Inhaltsverzeichnis,,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,4,I,VI,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-4-i,,10.5771/0943-7444-2007-4-i,,,0,,0
076-882-748-116-316,A performance model of the length and number of subject headings and index phrases,,2004,journal article,Knowledge Organization,09437444,,,Robert M. Losee,"When assigning subject headings or index terms to a document, how many terms or phrases should be used to represent the document? The contribution of an indexing phrase to locating and ordering documents can be compared to the contribution of a full-text query to finding documents. The length and number of phrases needed to equal the contribution of a full-text query is the subject of this paper. The appropriate number of phrases is determined in part by the length of the phrases. We suggest several rules that may be used to determine how many subject headings should be assigned, given index phrase lengths, and provide a general model for this process. A difference between characteristics of indexing hard science and social science literature is suggested.",31,4,245,251,Artificial intelligence; Content analysis; Hard and soft science; Indexation; Natural language processing; Information retrieval; Phrase; Performance model; Computer science; Search engine indexing,,,,,,,,,2522851623,,0,,6
077-517-409-860-694,Impressum,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,2-3,183,184,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-2-3-183,,10.5771/0943-7444-2008-2-3-183,,,0,,0
077-954-762-700-03X,"Actors, Domains, and Constraints in the Design and Construction of Controlled Vocabularies",,2008,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jens-Erik Mai,"ABSTRACT: Classification schemes, thesauri, taxonomies, and other controlled vocabularies play important roles in the or-ganization and retrieval of information in many different environments. While the design and construction of controlled vo-cabularies have been prescribed at the technical level in great detail over the past decades, the methodological level has been somewhat neglected. However, classification research has in recent years focused on developing approaches to the analysis of users, domains, and activities that could produce requirements for the design of controlled vocabularies. Researchers have of-ten argued that the design, construction, and use of controlled vocabularies need to be based on analyses and understandings of the contexts in which these controlled vocabularies function. While one would assume that the growing body of research on human information behavior might help guide the development of controlled vocabularies shed light on these contexts, unfor-tunately, much of the research in this area is descriptive in nature and of little use for systems design. This paper discusses these trends and outlines a holistic approach that demonstrates how the design of controlled vocabularies can be informed by inves-tigations of people’s interactions with information. This approach is based on the Cognitive Work Analysis framework and outlines several dimensions of human-information interactions. Application of this approach will result is a comprehensive un-derstanding of the contexts in which the controlled vocabulary will function and which can be used for the development of for the development of controlled vocabularies.",35,1,16,29,Controlled vocabulary; Classification scheme; Cognitive work analysis; Information behavior; Knowledge organization; Systems design; Computer science; Knowledge management,,,,,http://jenserikmai.info/Papers/2008_CVDesign.pdf,http://dx.doi.org/10.5771/0943-7444-2008-1-16,,10.5771/0943-7444-2008-1-16,89398202,,0,002-469-218-702-269; 005-288-279-802-34X; 005-766-981-957-927; 022-114-540-021-94X; 028-138-506-770-052; 029-275-535-129-990; 032-928-209-758-445; 035-234-319-611-842; 035-263-247-754-424; 038-981-980-657-737; 042-947-575-406-294; 043-281-866-549-314; 044-788-042-840-810; 047-722-747-471-725; 048-780-301-089-363; 056-023-122-194-370; 057-338-048-083-471; 058-561-035-474-236; 060-142-663-052-283; 064-979-192-032-082; 075-970-159-737-492; 077-112-458-112-240; 078-304-746-038-64X; 079-790-902-905-032; 087-831-676-456-440; 092-443-662-293-245; 092-574-183-104-523; 103-709-846-156-125; 110-243-849-964-365; 110-352-421-546-560; 130-264-225-723-086; 140-563-581-743-828; 141-145-576-773-920; 148-137-662-153-570; 148-705-787-905-169; 161-752-846-263-489; 173-092-050-492-440; 173-436-477-348-620; 174-857-541-059-519; 182-864-646-837-95X; 185-841-695-900-406; 194-556-078-156-224; 195-790-238-445-343,20
078-451-133-512-02X,A methodology for noun phrase-based automatic indexing,,2006,journal article,Knowledge Organization,09437444,,,Renato Rocha Souza; K. S. Raghavan,"The scholarly community is increasingly employing the Web both for publication of scholarly output and for locating and accessing relevant scholarly literature. Organization of this vast body of digital information assumes significance in this context. The sheer volume of digital information to be handled makes traditional indexing and knowledge representation strategies ineffective and impractical. It is, therefore, worth exploring new approaches. An approach being discussed considers the intrinsic semantics of texts of documents. Based on the hypothesis that noun phrases in a text are semantically rich in terms of their ability to represent the subject content of the document, this approach seeks to identify and extract noun phrases instead of single keywords, and use them as descriptors. This paper presents a methodology that has been developed for extracting noun phrases from Portuguese texts. The results of an experiment carried out to test the adequacy of the methodology are also presented.",33,1,45,56,Regular expression; Semantics; World Wide Web; Noun phrase; Artificial intelligence; Knowledge representation and reasoning; Natural language processing; Information access; Automatic indexing; Portuguese; Computer science; Search engine indexing,,,,,,,,,32010427,,0,056-389-892-407-420; 105-161-600-264-005; 142-683-183-818-491; 151-250-870-818-04X; 177-175-750-040-989,3
081-257-518-757-879,,,2007,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,34,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-3,,10.5771/0943-7444-2007-3,,,0,,0
082-495-474-227-605,Terminology structuring for learner's glossaries,,2006,journal article,Knowledge Organization,09437444,,,Boyan Alexiev,"This study presents a methodology for compiling corpus-based learner's glossaries designed for non-specialist translators and Language for Specific Purposes (LSP) learners. The need for such bilingual microglossaries on subsections of a subject field for LSP teaching and translation purposes is emphasized in the Introduction. The concept""learner's glossary' is delimited among other types of terminological collections such as a specialised dictionary, a thesaurus and a term bank in Section 2 where the information categories in an entry are specified (keyterm plus translation equivalent(s), definition of keyterm and exemplary context, narrower terms with synonyms, definitions and translation equivalents; special phrases based on keyterm collocations with translation equivalents and exemplary contexts). Section 3 describes the principles and working methods of modern terminography as well as the source materials available for the glossary compilation. A hybrid term extraction technique is also described in that section and is used to extract the candidate terms with subsequent manual initial processing of the results. In Section 4 the theoretical grounds and methodology for analysing the conceptual relations in a terminological system are presented including the expert validation of the automatically extracted terms as a first phase in that process. Rationale for applying a lexico-semantic analysis in identifying collocational information on the keyterms is provided in Section 5 which is proposed to involve descriptions of the actantial structure of a keyterm for identifying verbal (T+v) collocations and of the paradigmatic and syntagmatic morpho-syntactic relations applicable to a keyterm. Finally, a model for structuring a learner's glossary entry is proposed in Section 6.",33,2,96,118,Artificial intelligence; Natural language processing; Structuring; Glossary; Multilingualism; Language for specific purposes; Syntagmatic analysis; Computer science; Linguistics; Terminology,,,,,,,,,2477914995,,0,,1
082-650-207-812-022,Study on the Influence of Vocabularies used for Image Indexing in a Multilingual Retrieval Environment,,2007,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Elaine Ménard,,34,2,91,100,Information retrieval; Computer science; Search engine indexing,,,,,http://dx.doi.org/10.5771/0943-7444-2007-2-91,http://dx.doi.org/10.5771/0943-7444-2007-2-91,,10.5771/0943-7444-2007-2-91,2893623719,,0,,0
083-829-860-798-127,,,2008,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,2-3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-2-3,,10.5771/0943-7444-2008-2-3,,,0,,0
084-216-421-301-208,Titelei/Inhaltsverzeichnis,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,1,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-1-i,,10.5771/0943-7444-2008-1-i,,,0,,0
086-077-698-500-301,"In the Margins: Reflections on Scribbles, Knowledge Organization, and Access",,2007,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,June Abbas,,34,2,72,77,,,,,,,http://dx.doi.org/10.5771/0943-7444-2007-2-72,,10.5771/0943-7444-2007-2-72,,,0,,0
093-332-927-040-820,"Scientific and Scholarly Classifications are not ""Naïve"": a Comment to Begthol (2003). Knowledge Organization, 31(1), 55-61.",,2004,journal article,Knowledge Organization,09437444,,,Birger Hjørland; Jeppe Nicolaisen,,,,,,Data science; Knowledge organization; Computer science,,,,,http://arizona.openrepository.com/arizona/handle/10150/106296,http://arizona.openrepository.com/arizona/handle/10150/106296,,,379603897,,0,,4
094-974-208-048-309,Information Retrieval and Cognitive Research,,2004,journal article,Knowledge Organization,09437444,,,Gercina Angela Borem Lima; K. S. Raghavan,"Information Science, which attained the status of a discipline in the 1980s, has been enriched by inputs from a number of disciplines ranging from computer technology to psychology. A predominant characteristic of research in Information Retrieval (IR) in recent years has been the adoption of a 'user-centered' approach to the design of information systems. This shift in the emphasis began primarily after Belkin enunciated his ASK (Anomalous State of Knowledge) hypothesis. Research in the Cognitive Sciences has the potential to contribute substantially to enhancing all Information Retrieval processes. This paper emphasizes the importance of adopting a broad-based approach to cognitive research in IR and suggests that there is a need for exploring the relevance of analytico-synthetic approach and related research in the design of IR systems.",31,2,98,105,Psychology; Information system; Information retrieval; Computer technology; Cognitive research; Related research; Ask price; Information science,,,,,,,,,2550024457,,0,,1
096-888-050-589-413,"The man who wanted to rank the world, Paul Otlet and the Mundaneum",,2006,journal article,Knowledge Organization,09437444,,,Steffen Ducheyne,,33,2,120,121,Literature; Art; Art history,,,,,https://biblio.ugent.be/publication/362016,https://biblio.ugent.be/publication/362016,,,2568884994,,0,,0
096-969-589-679-820,The role of core and anchored concepts in knowledge recall : A study of knowledge organization of learning thermal physics,,2005,journal article,Knowledge Organization,09437444,,,Chin-Chung Tsai; Yu-Ju Chou,"This study is an investigation of whether learners' knowledge is organized around a ""core"" concept within a knowledge domain, which is strongly linked to other secondary concepts, called ""anchored concepts."" In other words, the ""core"" concept and ""anchored"" concept are mutually supportive of one another. These two concepts can be linked with other concepts to produce more extended and robust knowledge structures in memory. This study used a flow map method to identify learner's ""core"" and ""anchored"" concepts derived from the treatment instruction about thermal physics. The results showed that with the assistance of ""core"" concept, profitably mediated by the ""anchored"" concept, learners could recall more extended knowledge, with greater richness and with higher connection than in the absence of this organizing information (Experiment 1). However, the difference between the provision of a group core concept and an individual core concept did not reach any significance level in the recall task two-month later (Experiment 2). When the recall task was carried out six months later, the group ""anchored"" concept showed the essential assistance to the recall of knowledge (Experiment 3). This study has provided potential insights not only about the functional mechanisms of learners' knowledge construction but also for classification research.",32,4,143,158,Recall; Psychology; Cognition; Cognitive science; Thermal physics; Flow map; Memoria; Knowledge acquisition; Knowledge organization; Concept learning; Social psychology,,,,,https://www.ir.nctu.edu.tw/handle/11536/14415,https://www.ir.nctu.edu.tw/handle/11536/14415,,,841483182,,0,,4
097-545-964-506-989,Impressum,,2008,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,35,4,283,284,,,,,,,http://dx.doi.org/10.5771/0943-7444-2008-4-283,,10.5771/0943-7444-2008-4-283,,,0,,0
097-759-558-650-313,"The organisation of electronic information in Selected small, medium and micro enterprises (SMME's) in South Africa",,2004,journal article,Knowledge Organization,09437444,,,Denner L; null Van Der Walt Ms,"This article reports on an empirical investigation into the information needs and information organization practices of small business enterprises in South Africa. The purpose of the investigation was to determine what information should be taken into account when designing systems for organizing information in such businesses, and how these businesses actually organize their electronic documents. The investigation of the systems in use also presented the opportunity to gather business concepts that were used to construct a generic classification scheme for the purpose of information organization in small enterprises. Data were gathered from 24 small businesses located in three different provinces by means of personal interviews with owners/managers, guided by a questionnaire, and through on-site observation of the information organization systems used. The results of the survey show what information is regarded as critically important in small businesses, and give insight into the current situation with regard to information organization in the businesses. Recommendations are made for improving information organization in small businesses.",31,1,4,25,Information management; Classification scheme; Business; Information system; Small business; Electronic document; Electronic information; Economic information; Operations research; Knowledge management; Information needs,,,,,http://scholar.sun.ac.za/handle/10019.1/79195,http://scholar.sun.ac.za/handle/10019.1/79195,,,2159002364,,0,,1
