Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
052-670-916-661-239,Creating a Taxonomy of Earthquake Disaster Response and Recovery for Online Earthquake Information Management,,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Li Yang; Yejun Wu,"<p>The goal of this study is to develop a taxonomy of earthquake response and recovery using online information resources for organizing and sharing earthquake-related online information resources. A constructivist/interpretivist research paradigm was used in the study. A combination of top-down and bottom-up approaches was used to build the taxonomy. Facet analysis of disaster management, the timeframe of disaster management, and modular design were performed when designing the taxonomy. Two case studies were done to demonstrate the usefulness of the taxonomy for organizing and sharing information. The facet-based taxonomy can be used to organize online information for browsing and navigation. It can also be used to index and tag online information resources to support searching. It creates a common language for earthquake management stakeholders to share knowledge. The top three level categories of the taxonomy can be applied to the management of other types of disasters. The taxonomy has implications for earthquake online information management, knowledge management and disaster management. The approach can be used to build taxonomies for managing online information resources on other topics (including various types of time-sensitive disaster responses). We propose a common language for sharing information on disasters, which has great social relevance.</p>",46,2,77,89,Information management; Earthquake disaster; Computer science; Forensic engineering,,,,,http://dx.doi.org/10.5771/0943-7444-2019-2-77,http://dx.doi.org/10.5771/0943-7444-2019-2-77,,10.5771/0943-7444-2019-2-77,2945967707,,0,,0
053-719-795-895-127,On Machine Learning and Knowledge Organization in Multimedia Information Retrieval,2019-08-01,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Andrew MacFarlane; Sondess Missaoui; Sylwia Frankowska-Takhari,"<p>Recent technological developments have increased the use of machine learning to solve many problems, including many in information retrieval. Multimedia information retrieval as a problem represents a significant challenge to machine learning as a technological solution, but some problems can still be addressed by using appropriate AI techniques. We review the technological developments and provide a perspective on the use of machine learning in conjunction with knowledge organization to address multimedia IR needs. The semantic gap in multimedia IR remains a significant problem in the field, and solutions to them are many years off. However, new technological developments allow the use of knowledge organization and machine learning in multimedia search systems and services. Specifically, we argue that, the improvement of detection of some classes of low-level features in images music and video can be used in conjunction with knowledge organization to tag or label multimedia content for better retrieval performance. We provide an overview of the use of knowledge organization schemes in machine learning and make recommendations to information professionals on the use of this technology with knowledge organization techniques to solve multimedia IR problems. We introduce a five-step process model that extracts features from multimedia objects (Step 1) from both knowledge organization (Step 1a) and machine learning (Step 1b), merging them together (Step 2) to create an index of those multimedia objects (Step 3). We also overview further steps in creating an application to utilize the multimedia objects (Step 4) and maintaining and updating the database of features on those objects (Step 5). </p>",47,1,45,55,Multimedia information retrieval; Knowledge organization; Computer science; Multimedia,,,,,http://dx.doi.org/10.5771/0943-7444-2020-1-45,http://dx.doi.org/10.5771/0943-7444-2020-1-45,,10.5771/0943-7444-2020-1-45,2966065066,,0,,0
054-076-780-075-898,Work,,2019,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Richard P. Smiraglia,"<p>A work is a deliberately created informing entity intended for communication. A work consists of abstract intellectual content that is distinct from any object that is its carrier. In library and information science, the importance of the work lies squarely with the problem of information retrieval. Works are mentefacts-intellectual (or mental) constructs that serve as artifacts of the cultures in which they arise. The meaning of a work is abstract at every level, from its creator’s conception of it, to its reception and inherence by its consumers. Works are a kind of informing object and are subject to the phenomenon of instantiation, or realization over time. Research has indicated a base typology of instantiation. The problem for information retrieval is to simultaneously collocate and disambiguate large sets of instantiations. Cataloging and bibliographc tradition stipulate an alphabetico-classed arrangement of works based on an authorship principle. FRBR provided an entity-relationship schema for enhanced control of works in future catalogs, which has been incorporated into RDA. FRBRoo provides an empirically more precise model of work entities as informing objects and a schema for their representation in knowledge organization systems.</p>",46,4,308,319,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-4-308,,10.5771/0943-7444-2019-4-308,,,0,,0
056-132-960-975-013,Titelei/Inhaltsverzeichnis,,2020,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,47,4,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2020-4-i,,10.5771/0943-7444-2020-4-i,,,0,,0
057-197-413-657-247,Brief Communication: The Use of Various Models of Work Distribution in the Analysis of the Czech System of Evaluation of Research,2020-07-23,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Roman Solc,"<p>This article builds on our previous work, when we critically analyzed some aspects of the research evaluation system valid in the Czech Republic until 2017. This article also focuses on the evaluation of articles in journals with IF, but develops the relationship between so-called RIV-points allocated by the system and the amount of work done, using different models of work distribution. The results generally support the conclusions of the original study. </p>",47,4,357,363,Czech; Work distribution; Computer science; Management science,,,,,http://dx.doi.org/10.5771/0943-7444-2020-4-357,http://dx.doi.org/10.5771/0943-7444-2020-4-357,,10.5771/0943-7444-2020-4-357,3045442523,,0,,0
060-387-416-712-585,Popularity of entries in ISKO Encyclopedia of Knowledge Organization,2020-04-22,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Claudio Gnoli; Edoardo Manelli,,47,1,73,93,World Wide Web; Sociology; Encyclopedia; Knowledge organization; Popularity,,,,,http://dx.doi.org/10.5771/0943-7444-2020-1-73,http://dx.doi.org/10.5771/0943-7444-2020-1-73,,10.5771/0943-7444-2020-1-73,3020628726,,0,,0
060-522-783-559-34X,The Development of the Canadian Research and Development Classification,,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ariadne Legendere,,46,5,371,379,Regional science; Political science,,,,,http://dx.doi.org/10.5771/0943-7444-2019-5-371,http://dx.doi.org/10.5771/0943-7444-2019-5-371,,10.5771/0943-7444-2019-5-371,2969448440,,0,,0
061-894-521-034-918,Archival Knowledge: Conceptual Frameworks for Recent Terminology in the KO Domain,,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Natália Bolfarini Tognoli; Ana Célia Rodrigues; José Augusto Chaves Guimarães,"<p>Despite having the principle of provenance as its guiding element, the archival knowledge organization still prescinds, for conceptual purposes, of greater clarity of its object-the archival knowledge-a fundamental aspect for the sedimentation of the archival studies and of its discursive community in the scope of KO. This article aims to define a conceptual framework to archival knowledge by using Dahlberg’s concept theory. In this vein, it established the nominal concept or definiendum-archival knowledge-seeking to analyze its real definition, composed by three inseparable definiens: the concept of fonds, the knowledge of documentary form and the knowledge of document creation context. At the end, it demonstrates that archival knowledge can be defined as being a reunion of three indivisible facets in which the archival bond will be contemplated. </p>",46,7,522,529,Epistemology; Conceptual framework; Sociology; Terminology,,,,,http://dx.doi.org/10.5771/0943-7444-2019-7-522,http://dx.doi.org/10.5771/0943-7444-2019-7-522,,10.5771/0943-7444-2019-7-522,3000672996,,0,,0
063-905-309-553-458,Titelei/Inhaltsverzeichnis,,2019,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,46,3,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-3-i,,10.5771/0943-7444-2019-3-i,,,0,,0
066-162-924-625-788,Mathematics in Library and Review Classification Systems: An Historical Overview,2020-07-23,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Craig Fraser,"<p>The modern classification of mathematical subjects occurred within the larger framework of library classification, a project receiving sustained attention in the period from 1870 to the present. The early work of the library cataloguers was carried out against the background of a broad nineteenth-century interest in the classification of knowledge. We explore different views during this period concerning the position of mathematics in the overall scheme of knowledge, the scope of mathematics and the internal organization of the different parts of mathematics. We examine how mathematical books were classified, from the most general level down to the level of particular subject areas in analysis. The focus is on the Library of Congress Classification in its various iterations from 1905 to the present. The article ends with an examination of the Mathematics Subject Classification Scheme employed today by reviewing services Mathematical Reviews in the United States and Zentralblatt in Germany. </p>",47,4,334,356,Mathematics education,,,,,http://dx.doi.org/10.5771/0943-7444-2020-4-334,http://dx.doi.org/10.5771/0943-7444-2020-4-334,,10.5771/0943-7444-2020-4-334,3044016308,,0,,0
066-382-980-653-77X,Peirce’s Classification of the Sciences,2020-07-09,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Torjus Midtgarden,"<p>Charles Peirce’s classification of the sciences was designed shortly after the turn of the twentieth century. The classification has two main sources of inspiration: Comte’s science classification and Kant’s theoretical philosophy. Peirce’s classification, like that of Comte, is hierarchically organised in that the more general and abstract sciences provide principles for the less general and more concrete sciences. However, Peirce includes and assigns a superordinate role to philosophical disciplines which analyse and provide logical, methodological and ontological principles for the specialised sciences, and which are based on everyday life experience. Moreover, Peirce recognises two main branches of specialised empirical science: the natural sciences, on the one hand, and the social sciences, the humanities and psychology on the other. While both branches share logical and methodological principles, they are based on different ontological principles in studying physical nature and the human mind and its products, respectively. Peirce’s most basic philosophical discipline, phenomenology, transforms his early engagement with Kant. Peirce’s classification of aesthetics, ethics and logic as normative sub-disciplines of philosophy relate to his philosophical pragmatism. Yet his more overarching division between theoretical (philosophical and specialised) sciences and practical sciences may be seen as problematic. Taking Peirce’s historical account of scientific developments into consideration, however, I argue that his science classification and its emphasis on the interdependencies between the sciences could be seen as sustaining and supporting interdisciplinarity and interaction across fields of research, even across the divide between theoretical and practical sciences. </p>",47,3,267,278,Epistemology; Philosophy; Classification of the sciences,,,,,http://dx.doi.org/10.5771/0943-7444-2020-3-267,http://dx.doi.org/10.5771/0943-7444-2020-3-267,,10.5771/0943-7444-2020-3-267,3041375090,,0,,0
066-809-326-177-262,General Assembly July 2020. Provisional Agenda,,2020,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,47,2,104,104,,,,,,,http://dx.doi.org/10.5771/0943-7444-2020-2-104,,10.5771/0943-7444-2020-2-104,,,0,,0
071-439-515-511-819,"Semantic Perception: How the Illusion of a Common Language Arises and Persists, Jody Azzouni. New York: Oxford University Press, 2013. ISBN 9780199967407. 2015. ISBN 9780190275549. Ontology Without Borders, Jody Azzouni. New York, NY: Oxford University Press. ISBN 9780190622558.",,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Matthew Kelly,,46,2,147,154,Sociology; Illusion; Ontology; Perception; Art history,,,,,http://dx.doi.org/10.5771/0943-7444-2019-2-147,http://dx.doi.org/10.5771/0943-7444-2019-2-147,,10.5771/0943-7444-2019-2-147,2945681559,,0,,0
071-572-690-596-47X,KABA Subject Headings and the National Library of Poland Descriptors in Light of Wojciech Wrzosek’s Theory of Historiographical Metaphors and Different Historiographical Traditions,2020-04-22,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Bartłomiej Włodarczyk,"<p>The aims of this article are, first, to provide a necessary background to investigate the discipline of history from the knowledge organization (KO) perspective, and secondly, to present, on selected examples, a way of analyzing knowledge organization systems (KOSs) from the point of view of the theory of history. The study includes a literature review and epistemological analysis. It provides a preliminary analysis of history in two selected universal Polish KOSs: KABA subject headings and the National Library of Poland Descriptors. The research is restricted to the high-level concept of historiographical metaphors coined by Wojciech Wrzosek and how they can be utilized in analyzing KOSs. The analysis of the structure of the KOSs and indexing practices of selected history books is performed. A particular emphasis is placed upon the requirements of classical and non-classical historiography in the context of KO. Although the knowledge about historiographical metaphors given by Wrzosek can be helpful for the analysis and improvement of KOSs, it seems that their broad character can provide the creators only with some general guidelines. Historical research is multidimensional, which is why the general remarks presented in this article need to be supplemented with in-depth theoretical and empirical analyses of historiography.</p>",47,1,56,71,Historiography; National library; Classics; History,,,,,http://dx.doi.org/10.5771/0943-7444-2020-1-56,http://dx.doi.org/10.5771/0943-7444-2020-1-56,,10.5771/0943-7444-2020-1-56,3019162559,,0,,0
072-088-802-348-051,Interoperability,,2019,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Marcia Lei Zeng,"<p>Interoperability refers to the ability of two or more systems or components to exchange information and to use the information that has been exchanged. This article presents the major viewpoints of interoperability, with the focus on semantic interoperability. It discusses the approaches to achieving interoperability as demonstrated in standards and best practices, projects, and products in the broad domain of knowledge organization.  </p>",46,2,122,146,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-2-122,,10.5771/0943-7444-2019-2-122,,,0,,1
073-054-463-858-866,Just KOS! Enriching Digital Collections with Hypertexts to Enhance Accessibility of Non-Western Knowledge Materials in Libraries,2020-07-09,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Karim Tharani,"<p>The knowledge organization systems (KOS) in use at libraries are social constructs that were conceived in the Euro-American context to organize and retrieve Western knowledge materials. As social constructs of the West, the effectiveness of library KOSs is limited when it comes to organization and retrieval of non-Western knowledge materials. How can librarians respond if asked to make non-Western knowledge materials as accessible as Western materials in their libraries? The accessibility of Western and non-Western knowledge materials in libraries need not be an either-or proposition. By way of a case study, a practical way forward is presented by which librarians can use their professional agency and existing digital technologies to exercise social justice. More specifically I demonstrate the design and development of a specialized KOS that enriches digital collections with hypertext features to enhance the accessibility of non-Western knowledge materials in libraries. </p>",47,3,220,230,World Wide Web; Geography; Digital collections; Non western,,,,,http://dx.doi.org/10.5771/0943-7444-2020-3-220,http://dx.doi.org/10.5771/0943-7444-2020-3-220,,10.5771/0943-7444-2020-3-220,3041007400,,0,,0
074-632-781-234-90X,Discipline,,2020,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Björn Hammarfelt,"<p>“Discipline” is commonly used to denote particular areas of knowledge, research and education. Yet, the concept is often not very well defined or even explicitly discussed when used in knowledge organisation and related fields. The aim of this article is to encourage and facilitate further reflections on academic disciplines, while at the same time offering insights on how this elusive concept might be understood. An overarching argument is that “discipline” should foremost be understood in relation to institutional and organisational features, and this is what distinguishes it from related terms such as, field, domain or topic. The etymology and history of the concept are reviewed along with a discussion of attempts to define and conceptualise disciplines. Insights are offered on how disciplines might be studied. Regardless of our views of disciplines, either as inherently out-dated constructs or as important features of a well-functioning academia, it is concluded that further precision or care in explicating the concept is needed. </p>",47,3,244,256,,,,,,,http://dx.doi.org/10.5771/0943-7444-2020-3-244,,10.5771/0943-7444-2020-3-244,,,0,,0
076-147-310-562-230,Nomenclature for Museum Cataloging,2020-04-06,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Heather Dunn; Paul Bourcier,"<p>We present an overview of Nomenclature’s history, characteristics, structure, use, management, development process, limitations, and future. Nomenclature for Museum Cataloging is a bilingual (English/French) structured and controlled list of object terms organized in a classification system to provide a basis for indexing and cataloging collections of human-made objects. It includes illustrations and bibliographic references as well as a user guide. It is used in the creation and management of object records in human history collections within museums and other organizations, and it focuses on objects relevant to North American history and culture. First published in 1978, Nomenclature is the most extensively used museum classification and controlled vocabulary for historical and ethnological collections in North America and represents thereby a de facto standard in the field. An online reference version of Nomenclature was made available in 2018, and it will be available under open license in 2020. </p>",47,2,183,194,Engineering; Library science; Cataloging; Nomenclature,,,,,http://dx.doi.org/10.5771/0943-7444-2020-2-183,http://dx.doi.org/10.5771/0943-7444-2020-2-183,,10.5771/0943-7444-2020-2-183,3015358005,,0,,0
076-823-648-953-459,Towards a General Conception of Warrants: First Notes,,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Mario Barité,"<p>The areas of knowledge are organized around the identification of their terms of reference and the relationships established between them. This is the rational basis of -among others- the methodology for the development of knowledge organization systems. The authority from which to select, evaluate or revise the terminology of these systems is established in relation to any of the twenty-one warrants (literary, cultural, etc.) that have been proposed and studied unequally and autonomously in the literature of the area. This paper intends to introduce initial notes and comments to advance towards an overall conception of the warrant notion. For this purpose, the expression “warrant” is studied as a word of the general language as well as a term of specialized languages. Then, the scope of application of the warrants is established. Next, each warrant is placed in one of the approaches proposed by Hjørland to categorize theories and methods (empiricism, rationalism, historicism and pragmatism). From the above, some lines of research problems are identified. A typological table that includes data on all the warrants established until now is proposed, and the first conclusions are drawn. </p>",46,8,647,655,Epistemology; History,,,,,http://dx.doi.org/10.5771/0943-7444-2019-8-647,http://dx.doi.org/10.5771/0943-7444-2019-8-647,,10.5771/0943-7444-2019-8-647,3005977159,,0,,0
077-735-064-233-665,Titelei/Inhaltsverzeichnis,,2019,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,46,1,1,2,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-1-1,,10.5771/0943-7444-2019-1-1,,,0,,0
077-776-189-967-575,,,2020,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,47,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2020-2,,10.5771/0943-7444-2020-2,,,0,,0
078-012-100-970-29X,Feature-Level Sentiment Analysis Based on Rules and Fine-Grained Domain Ontology,2020-04-06,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Wie Wei; Yi-Ping Liu; Lei-Ru Wei,"<p>Mining product reviews and sentiment analysis are of great significance, whether for academic research purposes or optimizing business strategies. We propose a feature-level sentiment analysis framework based on rules parsing and fine-grained domain ontology for Chinese reviews. Fine-grained ontology is used to describe synonymous expressions of product features, which are reflected in word changes in online reviews. First, a semiautomatic construction method is developed by using Word2Vec for fine-grained ontology. Then, feature-level sentiment analysis that combines rules parsing and the fine-grained domain ontology is conducted to extract explicit and implicit features from product reviews. Finally, the domain sentiment dictionary and context sentiment dictionary are established to identify sentiment polarities for the extracted feature-sentiment combinations. An experiment is conducted on the basis of product reviews crawled from Chinese e-commerce websites. The results demonstrate the effectiveness of our approach. </p>",47,2,105,121,Artificial intelligence; Natural language processing; Ontology; Computer science; Sentiment analysis,,,,,http://dx.doi.org/10.5771/0943-7444-2020-2-105,http://dx.doi.org/10.5771/0943-7444-2020-2-105,,10.5771/0943-7444-2020-2-105,3015223652,,0,,0
078-470-148-980-604,Knowledge Maps of the UDC: Uses and Use Cases,2019-06-18,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Andrea Scharnhorst; Richard P. Smiraglia; Christophe Guéret; Alkim Almila Akdag Salah,"Insight into the depth and breadth of knowledge for use in and across disciplines is of vital importance. Our knowledge maps are visualizations based on empirical evidence about both collection characteristics and knowledge clusters such as disciplines. We report in this paper on collaborative efforts over several years, combining the resources of the Knowledge Space Lab and the Research and Innovation Group at DANS. In particular, we were interested in the narrative of how knowledge and knowledge systems change over time. Knowledge organization systems are evolving complex systems. Their analysis, both concerning inner structure, evolution over time, and their implementation in information spaces is important to better understand how knowledge is produced and can be navigated through.",43,8,641,654,Knowledge-based systems; Body of knowledge; Personal knowledge management; Domain knowledge; Data science; Knowledge space; Open Knowledge Base Connectivity; Computer science; Knowledge integration; Knowledge management; Knowledge engineering,,,,,https://www.narcis.nl/publication/RecordID/oai%3Apure.knaw.nl%3Apublications%2Fc9a60369-cef3-4b6b-ab6d-5910a4184d0b https://core.ac.uk/display/86155521 https://pure.knaw.nl/portal/en/publications/knowledge-maps-of-the-udc-uses-and-use-cases,http://dx.doi.org/10.5771/0943-7444-2016-8-641,,10.5771/0943-7444-2016-8-641,2591849904,,0,,1
079-642-273-088-150,Annual Progress in Knowledge Organization (KO)? Annual Progress in Thesaurus Research?,,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Birger Hjørland,,46,3,238,239,Political science; Knowledge organization; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2019-3-238,http://dx.doi.org/10.5771/0943-7444-2019-3-238,,10.5771/0943-7444-2019-3-238,2953570126,,0,,0
080-899-503-523-912,Books Recently Published,,2019,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,46,8,669,669,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-8-669,,10.5771/0943-7444-2019-8-669,,,0,,0
081-472-552-790-009,Changing Perspectives on Classification as a Knowledge-Representation Process,,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Barbara H. Kwaśnik,"<p>No matter how immutable a classification may seem, it is, after all, an artifact of the human imagination and functions in a particular place and time. The author describes her personal inquiry into classification as a knowledge-representation process. She traces her changing perspectives on how classifications should be viewed and evaluated by posing the following questions: 1) How does the classification process enable or constrain knowing about something or discovering something we did not already know?; 2) In what ways might we develop classifications that enhance our ability to discover meaningful information in the information stores that form a part of our scholarly as well as our everyday lives?; and 3) How might classifications mask or distort knowledge, and how might they serve to disenfranchise people and ideas? These questions are considered through a discussion of classification structures, personal classification, the link of classification to theory, everyday working classifications, translation of classifications, cognitive aspects, browsing, genres, warrant, and the difficulties of navigating complex ontological commitments. The through thread is the importance of context, because classifications can only be seen with respect to the human endeavors that generate them. </p>",46,8,656,667,Knowledge representation and reasoning; Information retrieval; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2019-8-656,http://dx.doi.org/10.5771/0943-7444-2019-8-656,,10.5771/0943-7444-2019-8-656,3006660576,,0,,0
082-474-265-394-500,Titelei/Inhaltsverzeichnis,,2019,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,46,5,335,336,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-5-335,,10.5771/0943-7444-2019-5-335,,,0,,0
083-684-975-328-817,,,2020,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,47,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2020-4,,10.5771/0943-7444-2020-4,,,0,,0
085-964-441-290-42X,Data papers as a new form of knowledge organization in the field of research data,2019-10-09,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Joachim Schöpfel; Dominic J. Farace; Hélène Prost; Antonella Zane,"Data papers have been defined as scholarly journal publications whose primary purpose is to describe research data. Our survey provides more insights about the environment of data papers, i.e. disciplines, publishers and business models, and about their structure, length, formats, metadata and licensing. Data papers are a product of the emerging ecosystem of data-driven open science. They contribute to the FAIR principles for research data management. However, the boundaries with other categories of academic publishing are partly blurred. Data papers are (can be) generated automatically and are potentially machine-readable. Data papers are essentially information, i.e. description of data, but also partly contribute to the generation of knowledge and data on its own. Part of the new ecosystem of open and data-driven science, data papers and data journals are an interesting and relevant object for the assessment and understanding of the transition of the former system of academic publishing.",46,8,622,638,Publishing; Data science; Open science; Knowledge organization; Research data; Computer science; Business model; Metadata,,,,,https://halshs.archives-ouvertes.fr/halshs-02284548/document https://halshs.archives-ouvertes.fr/ISKOFRANCE2019/halshs-02284548,http://dx.doi.org/10.5771/0943-7444-2019-8-622,,10.5771/0943-7444-2019-8-622,3004248229,,0,,0
087-886-774-179-895,Books Recently Published,,2020,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,47,1,95,95,,,,,,,http://dx.doi.org/10.5771/0943-7444-2020-1-95,,10.5771/0943-7444-2020-1-95,,,0,,0
089-677-822-071-70X,Impressum,,2019,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,46,3,241,242,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-3-241,,10.5771/0943-7444-2019-3-241,,,0,,0
092-107-960-468-848,OnE: An Ontology Evaluation Framework,2020-07-23,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Dipankana Banerjee; Shiv Shakti Ghosh; Tarun Kumar Mondal,"<p>A comprehensive set of evaluation criteria, named OnE, for evaluating ontologies has been proposed in this paper. Each criterion of OnE has been defined in a way such that together they are capable of evaluating any ontology from all aspects. The process of using OnE for evaluation has been demonstrated by evaluating chemical ontologies. Also, for this purpose, an ontology on the domain of agricultural chemicals has been constructed by following the human-centric faceted approach for ontology construction (HCFOC) and has been evaluated using OnE. The results obtained after the evaluation has provided insights about the ontologies. The constructed ontology aims to support any information system trying to support farmers in the process of decision making while selecting chemicals for use in agriculture. Also, it is envisaged that the demonstrated ontology and the set of evaluation criteria named OnE will redefine ontology evaluation and make it easy while making a strong impact on ontology developers. </p>",47,4,283,299,Information retrieval; Ontology; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2020-4-283,http://dx.doi.org/10.5771/0943-7444-2020-4-283,,10.5771/0943-7444-2020-4-283,3045240470,,0,,0
093-516-576-095-315,,,2019,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,46,7,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-7,,10.5771/0943-7444-2019-7,,,0,,0
093-639-455-889-549,Physics Subject Headings (PhySH),2020-07-09,2020,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Arthur Smith,"<p>PhySH (Physics Subject Headings) was developed by the American Physical Society and first used in 2016 as a faceted hierarchical controlled vocabulary for physics, with some basic terms from related fields. It was developed mainly for the purpose of associating subjects with papers submitted to and published in the Physical Review family of journals. The scheme is organized at the top level with a two-dimensional classification, with one dimension (labeled “disciplines”) representing professional divisions within physics, and the other dimension (labeled “facets”) providing a conceptual partitioning of terms. PhySH was preceded in use by PACS (“Physics and Astronomy Classification Scheme”), which was in turn preceded by more ad hoc approaches, and this history and related vocabularies or categorizations will also be briefly discussed.</p>",47,3,257,266,Mathematics education,,,,,http://dx.doi.org/10.5771/0943-7444-2020-3-257,http://dx.doi.org/10.5771/0943-7444-2020-3-257,,10.5771/0943-7444-2020-3-257,3041567020,,0,,0
096-164-734-558-809,,,2019,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,46,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-4,,10.5771/0943-7444-2019-4,,,0,,0
097-662-866-810-269,Impressum,,2020,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,47,4,365,366,,,,,,,http://dx.doi.org/10.5771/0943-7444-2020-4-365,,10.5771/0943-7444-2020-4-365,,,0,,0
099-651-790-941-367,"Knowledge Organization, Data and Algorithms: The New Era of Visual Representations",,2019,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Viviane Clavier,"<p>This article shows how visual representations have progressively taken the lead over classical language-based models of knowledge organization (KO). The paper adopts a theoretical and historical perspective and focuses on the consequences of the changes in the volume of data generated by data production on the KO models. Until now, data visualization tools have been used mainly by researchers with expertise in textual data processing or in computational linguistics. But now, these tools are accessible to a greater number of users. Thus, there are new issues at stake for KO, other professions and institutions for gathering data that contribute to defining new standards and KO representations.  </p>",46,8,615,621,Information retrieval; Knowledge organization; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2019-8-615,http://dx.doi.org/10.5771/0943-7444-2019-8-615,,10.5771/0943-7444-2019-8-615,3006076010,,0,,0
101-548-643-785-143,Patrick Wilson,,2019,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Howard D. White,"<p>During 1965-2001, Patrick Wilson brought the acuity of a professional philosopher to library and information science (LIS) and became a major theorist in many aspects of knowledge organization (KO). This article, an extensive critical introduction to his thought, reflects the view that much of his work is of permanent value. He can be read for well-informed critiques of the instruments by which writings are organized for retrieval-the bibliographical side of KO. He can also be read for shrewd accounts of personal knowledge and behavior with respect to societal information systems-the social-epistemological side of KO. Indeed, in his work the two sides converge. One of his themes is the preferability of human consultants over bibliographies and catalogs for answering questions. He thus writes at length about the social organization of possible consultants and their degrees of cognitive authority in communicating what they know. Another theme is the desirability of indexing writings not only by subject but also by their possible utility in helping individuals. For that, however, he saw little hope. A third theme is ideal information systems. Broadly, he can be read for his clarifications of concepts on both sides of KO, such as bibliographical control, relevance, subject indeterminacy, information needs, information overload, librarians’ roles, and LIS as a field.</p>",46,4,279,307,,,,,,,http://dx.doi.org/10.5771/0943-7444-2019-4-279,,10.5771/0943-7444-2019-4-279,,,0,,0
