Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
071-000-824-702-757,Strategic correspondences : Computer-aided insight scaffolding,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Anthony J. N. Judge,"Building on the arguments of earlier papers, this paper advocates the use of centro-symmetric diagrams, controlled through suitable graphics software, to hold and re-configure concept sets - whether user initiated or supported by a library of such sets. It is emphasized that computer software features have evolved to such a high degree that it is worthwhile challenging any new approach to knowledge organization with the question : what could that software feature offer to knowledge organization?. Often the software already available offers facilities superior to the needs articulated or envisaged by those concerned with knowledge organization. (Author)",23,1,9,15,World Wide Web; Knowledge representation and reasoning; Information system; Graphics software; Data science; Software; Software feature; Knowledge organization; Computer-aided; Computer science; User interface,,,,,http://dx.doi.org/10.5771/0943-7444-1996-1-9 http://cat.inist.fr/?aModele=afficheN&cpsidt=3037427,http://dx.doi.org/10.5771/0943-7444-1996-1-9,,10.5771/0943-7444-1996-1-9,2524476789,,0,,0
071-880-480-221-367,Knowledge organization needs epistemological openness: a reply to Peter Jaenecke,,1994,journal article,Knowledge Organization,09437444,,,E. Kiel,"This paper is put up to enter into a discussion about the theses of Peter Jaenecke in Knowl.Org. 94-1. Jaenecke's differentiation of knowledge as «core knowledge», «peripheral knowledge», and «pseudo knowledge» is rejected, since his conception of knowledge is limited to a particular epistemology and knowledge domain. The author argues in favor of an epistemologically open conception of knowledge organization considering knowledge organization as a user-supporting but not as a user and producer controlling task",21,3,148,152,Epistemology; Experiential knowledge; Descriptive knowledge; Sociology; Empirical evidence; Sociology of scientific knowledge; Core Knowledge; Knowledge organization; Openness to experience,,,,,,,,,2465542972,,0,,5
077-241-208-573-205,Chain indexing and LISA,,1998,journal article,Knowledge Organization,09437444,,,T. V. Remesh Kumar; M. Parameswaran,"Ranganathan's Chain indexing technique is devised as a complementary and supplementary tool to classification schemes. However, due to the efficiency and economy, this technique can effectively be made use of in deriving alphabetical subject indexes for any indexing/abstracting services. The authors have made a close analysis of Library and Information Science Abstracts (LISA) to elucidate the extent of the impact of chain indexing in it. Some of the problems found in the application of chain procedure in alphabetical subject indexing are identified and the solution found in LISA has been explained.",25,,13,15,Classification scheme; World Wide Web; Indexation; Information retrieval; Library and Information Science Abstracts; Subject indexing; Computer science; Search engine indexing,,,,,,,,,2499572375,,0,,0
079-208-323-674-325,ISKO News 26,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,4,227,228,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-227,,10.5771/0943-7444-1996-4-227,,,0,,0
079-905-592-209-820,,,1996,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-3,,10.5771/0943-7444-1996-3,,,0,,0
080-752-452-284-07X,Common entities and missing properties : Similarities and differences in the indexing of concepts,,1998,journal article,Knowledge Organization,09437444,,,M. Iivonen; K. Kivimäki,"The selection and representation of concepts in indexing of the same documents in two databases of library and information studies are considered. The authors compare the indexing of 49 documents in KINF and LISA. They focus on the types of concepts presented in indexing, the degree of concept consistency in indexing, and similarities and differences in the indexing of concepts. The largest group of indexed concepts in both databases was the category of entities while concepts belonging to the category of properties were almost missing in both databases. The second largest group of indexed concepts in KINF was the category of activities and in LISA the category of dimensions. Although the concept consistency between KINF and LISA remained rather low and was only 34 %, there were approximately 2.2 concepts per document which were indexed from the same documents in both databases. These common concepts belonged mostly to the category of entities.",25,3,90,102,Information retrieval; Computer science; Search engine indexing; Information science,,,,,,,,,2483138869,,0,,9
080-833-091-660-82X,The Library of Congress classification in the USMARC format,,1994,journal article,Knowledge Organization,09437444,,,R. S. Guenther,"The paper reviews the development of the USMARC Format for Classification Data, a standard for communication of classification data in machine-readable form. It considers the uses for online classification schedules, both for technical services and reference functions and gives an overview of the format specification details of data elements used and of the structure of the records. The paper describes an experiment conducted at the Library of Congress to test the format as well as the development of the classification database encompassing the Library of Congress Classification (LCC) schedules. Features of the classification system are given. The Library of Congress will complete its conversion of the LCC in mid-1995",21,4,199,202,Library of Congress Classification; Library classification; Information retrieval; Cataloging; Library of congress; Computer science; Schedule,,,,,,,,,2527474259,,0,,2
080-989-751-875-721,Knowlege Organization Literature 23 (1996) No. 4,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,4,239,260,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-239,,10.5771/0943-7444-1996-4-239,,,0,,1
087-931-774-679-603,Integration of an analogical reasoning model in a model of case resolution,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Houda Araj,"The resolution of cases in law depends on the generation of metaphors by analogy. It progresses by association, affinity and juxtaposition of two divergent ideas in an integrative approach. To argue a case, a legal expert cannot limit himself to the perception of isolated facts, but instead must find affinities between fields expressing more cohesion in law. In this paper, it is argued that the legal specialist relies on abstract categorization to discover a precedent and thereby create a metaphorical link that serves in the argumentation stage, and also later on in the resolution of the case. On this basis, a model of case reasoning is charted that integrates a model of analogical reasoning. In the same manner, a model of analogical reasoning is designed that combines quality induction and deduction. Furthermore, it is advocated that a rich representation of a law category is required to make a good induction. Similarly, it is specified that quality induction should be constrained by abstract rules in order to preserve legal principles and compute profound similarity between cases to discover the precedent. A better grasp of analogy can help us to improve legal information retrieval as well as legal case-based reasoning",23,3,130,134,Precedent; Epistemology; Case-based reasoning; Inference; Legal case; Legal information retrieval; Computer science; Analogy; Argumentation theory; Categorization,,,,,http://dx.doi.org/10.5771/0943-7444-1996-3-130 http://cat.inist.fr/?aModele=afficheN&cpsidt=2506115,http://dx.doi.org/10.5771/0943-7444-1996-3-130,,10.5771/0943-7444-1996-3-130,2465187902,,0,,0
089-301-956-975-493,Knowledge Organization and Change,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,1,1,2,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-1-1,,10.5771/0943-7444-1996-1-1,,,0,,0
090-193-723-112-590,Order in chaos : the prime numbers,,1995,journal article,Knowledge Organization,09437444,,,P. Plichta,"Explanation of how prime numbers can be derived from the numbers 1, 2 and 3 and how they can be visualized on eight rays by introducing a cyclic way of presentation according to the model of an atom and its shells for the prime numbers of the form 6n+1. Also it is shown how prime numbers are coded in the Pascal Triangle. From its implications it is concluded that prime numbers form the background of the material world and that four-dimensional space around a point is a decimal prime-number space. (KO)",22,,129,135,Prime k-tuple; Discrete mathematics; Prime triplet; Primorial; Almost prime; Prime power; Prime factor; Mathematics; Fibonacci prime; Pronic number,,,,,,,,,2463143264,,0,,0
092-264-638-820-590,Bridging the gap between database indexing and book indexing,,1997,journal article,Knowledge Organization,09437444,,,R. Fugmann,"Traditionally, database indexing and book indexing have been looked upon as being quite distinct and have been kept apart in textbooks and teaching. The traditional borderline between both variations of indexing, however, should not conceal fundamental commonalities of the two approaches. For example, thesaurus construction and usage, quite common in databases, has hardly been encountered in book indexing so far. Database indexing, on the other hand, has hardly made use of subheadings of the syntax-displaying type, quite common in book indexing. Most database users also prefer precombining vocabulary units and reject concept analysis. However, insisting on precombining descriptors in a large database vocabulary may, in the long run, well be destructive to the quality of indexing and of the searches. A complementary approach is conceivable which provides both precombinations and analyzed subjects, both index language syntax and subheadings, and provides access to an information system via precombinations, without jeopardizing the manageability of the vocabulary. Such an approach causes considerable costs in input because it involves a great deal of intellectual work. On the other hand, much time and costs will be saved in the use of the system. In addition, such an approach would endow an information system with survival power.",24,4,205,212,World Wide Web; Bridging (networking); Information system; Information retrieval; Vocabulary; Computer science; Database index; Syntax; Search engine indexing; Formal concept analysis,,,,,,,,,2465018484,,0,,2
094-882-702-642-495,Symbolic and sub-symbolic knowledge organization in the computational theory of mind,,1995,journal article,Knowledge Organization,09437444,,,Michael Huth,"We sketch the historic transformation of culturally grown techniques of symbol manipulation, such as basic arithmetic in the decimal number system, to the full-fledged version of the Computational Theory of Mind. Symbol manipulation systems had been considered by Leibniz as a methodology of inferring knowledge in a secure and purely mechanical fashion. Such inference calculi were considered as mere artefacts which could not possibly encompass all human knowledge acquisition. In Alan Turing's work one notices a crucial shift of perspective. The abstract mathematical states of a Turing machine (a kind of calculus universalis that Leibniz was looking for) are claimed to correspond to equivalent psychological states. Artefacts are turned into faithful models of human cognition. A further step toward the Computational Theory of Mind was the physical symbol system hypothesis, contending to have found a necessary and sufficient criterion for the presence of intelligence in operative mediums. This, together with Chomsky's foundational work on linguistics, led naturally to the Computational Theory of Mind as set out by Jerry Fodor and Zenon Pylyshyn. We discuss problematic aspects of this theory. Then we deal with another paradigm of the Computational Theory of Mind based on network automata. This sub-symbolic paradigm seems to avoid problems occuring in symbolic computations, like the proble frame problem and graceful degradation",22,1,10,17,Symbolic computation; Epistemology; Symbol; Cognitive science; Sketch; Turing machine; Computer science; Physical symbol system; Frame problem; Computational theory of mind; Turing,,,,,http://tubiblio.ulb.tu-darmstadt.de/14629/,http://tubiblio.ulb.tu-darmstadt.de/14629/,,,2340343140,,0,,1
095-597-624-140-45X,Kuhnian discovery : Its way-stations and choke-points,,1997,journal article,Knowledge Organization,09437444,,,H. G. Burger,"Thomas Kuhn differentiated normal scientific progression from the replacement of basic assumptions by a novel paradigm. With his recent death, it is time to sequence the innovation cycle, some of whose parts he had detailed. A Kuhnian discovery faces battle before it is can even be tried and evaluated. We enumerate over two dozen way-stations, or phases, many heretofore vaguely differentiated in half a dozen academic disciplines. Each phase is illustrated with a vignette. Within that cycle, the mental awareness that one has found an anomaly is a distinct advantage, for which we propose the name of neocognition. Certain phases are especially vulnerable dead ends, choke-points, of the entire sequence. Particularly so are the 8 th to 10 th periods - the cultural reactions based on the perceived immediacy of benefit. Any requirement to obtain commercial support at this pre-development stage prevents the emergence of even farsighted latent support that could hurdle the remaining steps. The eventual acceptance of any Kuhnism activates forces that will likely evolve its own era of scientific / political correctness. - From a score of thumbnail histories, it becomes obvious that research organizations may accelerate basic discovery by pre-constituency dissemination",24,2,92,103,Epistemology; Dozen; Battle; Immediacy; Political correctness; Computer science; Discipline; Vignette,,,,,,,,,2531263056,,0,,0
095-829-869-487-427,Reports and Communications,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,1,38,40,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-1-38,,10.5771/0943-7444-1996-1-38,,,0,,0
097-125-548-654-48X,Titelei/Inhaltsverzeichnis,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,4,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-i,,10.5771/0943-7444-1996-4-i,,,0,,0
097-421-372-053-520,A conceptual model for supporting collaborative authoring and reuse,,1994,journal article,Knowledge Organization,09437444,,,Chaomei Chen; Roy Rada,"This paper discusses some problems encountered in hypermedia-based collaboration and reuse, and presents a conceptual framework to resolve these problems. Three suggestions are made based on the discussion: 1) extra organizational structures are necessary in shared hypermedia to support collaborative interactions; 2) an abstract schema is a key to capture the dynamic nature of the shared hypermedia; 3) an integration of the schema evolution approach and the workflow approach is recommended for an open system hypermedia teamwork support. The whole authoring environment is divided into several component spaces with particular respect to the Dexter Hypertext Reference Model. Not only can this separation reduce the overall complexity of working within such an environment, but it also conforms more closely with human cognitive needs in collaborative authoring and reuse acitivites",21,2,88,93,Human–computer interaction; Conceptual model; Conceptual framework; Hypertext; Workflow; Reuse; Authoring system; Hypermedia; Schema evolution; Computer science,,,,,,,,,2525485623,,0,,1
098-267-139-915-909,Information as a cognitive construction : A communication-theoretic model and consequences for information systems,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Willfried Gödert,In this paper a model for understanding the concept of information is presented and how the processes of externalization and perception of information by human beings could be understood. This model is different from the standard information theoretic model. It combines the understanding of cognitive information processing as an act of information generation from sense impressions with communication theoretic considerations. This approach can be of value for any system that is regarded as a knowledge system with an in-built ordering structure. As an application some consequences will be drawn for the design of information systems which claims to handle information itself (e.g. multimedia information systems) instead of giving references to bibliographic entities.,23,4,206,212,Human–computer interaction; Sociology; Artificial intelligence; Information system; Information algebra; Cognitive models of information retrieval; Management information systems; Information quality; Information needs; Information processing theory; Information processing,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-206 http://cat.inist.fr/?aModele=afficheN&cpsidt=2530483,http://dx.doi.org/10.5771/0943-7444-1996-4-206,,10.5771/0943-7444-1996-4-206,2471095656,,0,,8
098-507-725-113-618,Knowledge domains : Multidisciplinarity and bibliographic classification systems,,1998,journal article,Knowledge Organization,09437444,,,C. Beghtol,"Bibliographic classification systems purport to organize the world of knowledge for information storage and retrieval purposes in libraries and bibliographies, both manual and online. The major systems that have predominated during the twentieth century were originally predicated on the academic disciplines. This structural principle is no longer adequate because multidisciplinary knowledge production has overtaken more traditional disciplinary perspectives and produced communities of cooperation whose documents cannot be accommodated in a disciplinary structure. This paper addresses the problems the major classifications face, reports some attempts to revise these systems to accommodate multidisciplinary works more appropriately, and describes some theoretical research perspectives that attempt to reorient classification research toward the pluralistic needs of multidisciplinary knowledge creation and the perspectives of different discourse communities. Traditionally, the primary desiderata of classification systems were mutual exclusivity and joint exhaustivity. The need to respond to multidisciplinary research may mean that hospitality will replace mutual exclusivity and joint exhaustivity as the most needed and useful characteristics of classification systems in both theory and practice.",25,,1,12,Hospitality; Discourse community; Sociology; Library classification; Multidisciplinary approach; Information storage; Theoretical research; Knowledge production; Knowledge management; Discipline,,,,,,,,,2481146659,,0,,44
099-514-033-359-088,Herausforderungen an die Wissensorganisation (ISKO Tagung) - Frontiers in Conceptual Navigation.,,1997,journal article,Knowledge Organization,09437444,,,Kim H. Veltman,"Recent advances in technology assume a separation of content and presentation with respect to data structures. In terms of access, however, there are important reasons for relating content and presentation (different views, perspectives). The paper outlines some fundamental concepts underlying a prototype for a System for Universal Media Searching (SUMS), namely, learning filters, and knowledge contexts, levels of knowledge, questions as strategy: purpose as orientation; media choices, quality, quantity, questions, space using maps and projections; multi-temporal views and integrating tools. It foresees how such a system, linked with the equivalent of a digital reference room, will provide the basis for a System for Universal Multimedia Access (SUMMA). The latter part of the paper addresses recent developments in three-dimensional interfaces. It claims that these are particularly suited for certain tasks such as visualising connections in conceptual spaces; seeing invisible differences as well as comprehension and prediction by seeing absence. It suggests also some ways in which two- and three-dimensional interfaces can be used in complementary ways. (This paper was prepared for a lecture at a recent meeting of the German Chapter of ISKO devoted to Wissensorganisation mit Multimedialen Techniken [Knowledge Organization with Multimedia Techniques], (Berlin, October 1997), the proceedings of which will contain an abridged version.).",24,4,115,125,Information technology; World Wide Web; Information access; Universal multimedia access; Digital reference; Information society; Knowledge organization; Computer science; Comprehension; Conceptualization,,,,,https://dblp.uni-trier.de/db/conf/isko/d-isko1997.html#Veltman97,https://dblp.uni-trier.de/db/conf/isko/d-isko1997.html#Veltman97,,,84965705,,0,,4
099-934-645-088-072,"Onomantics and Terminology. Part IV: Neologisms, neoterisms, meta-terms, phrases, and pleonisms holly",,1997,journal article,Knowledge Organization,09437444,,,F. W. Riggs,"Parts I to III of this series have examined the terminology of Terminology by contrast with the vocabulary of Onomantics and identified some of the differences and difficulties revealed by a close study of ISO-1087, the most important glossary for terminologists. Part IV, finally, offers a speculative explanation of these problems. My central hypothesis is that an aversion to neologisms - especially newly coined words - impedes the introduction and acceptance of new concepts. The pressure for standardization of terminology compounds this difficulty. There are three kinds of neologisms: 1. newly coined words (neoterisms), 2. phases composed of familiar words (phrasal tags) and 3. familiar words for which new meanings have been stipulated (meta-terms). Neologisms in the form of phrases containing familiar words are often found in ISO 1087. Some perplexing ambiguities in ISO 1087 occur when new meanings are stipulated for familiar words, creating terminological metaphors (meta-terms) that are often obscure. Such meta-terms abound in the terminology of Terminology. Increased willingness to accept well-formed new words (neoterisms) would greatly simplify the development of a more adequate terminology for Terminology. The use of pleonasms is recommended as a technique to overcome ambiguity by linking familiar words having new meanings (meta-terms) to new words for the same concepts (neoterisms) and as a simple way to facilitate the introduction of such neoterisms.",24,1,8,17,Epistemology; Standardization; Willingness to accept; Vocabulary; Glossary; Ambiguity; Computer science; Linguistics; Terminology; Neologism,,,,,http://jglobal.jst.go.jp/public/20090422/200902163911370652,http://jglobal.jst.go.jp/public/20090422/200902163911370652,,,2502259138,,0,,0
100-538-613-173-132,,,1996,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-1,,10.5771/0943-7444-1996-1,,,0,,0
100-811-848-186-952,Geometrical patterns underlying human intelligence: implications in information retrieval,,1994,journal article,Knowledge Organization,09437444,,,A.-P. Bruneau,"The author argues that there are underlying structures to the mind which may be described as a form of visual intelligence. This idea favors artificial intelligence research directed in studies of geometrical patterns to cognition. He hypothesizes that such patterns may be compared with geographical maps as well as topological or spatial entities present in most written languages, but especially spatially based scripts such as Chinese. A philosophical approach is employed to discuss these issues, most notably the German philosophy of Gestalt and an epistemological critique of the foundations of knowledge. He concludes such entities may provide the basis for a solid model of inteligencebase on formalized, geometricized formal patterns and that this model may be used effectively in a connectionist environment",21,3,132,139,Human intelligence; Philosophical methodology; Knowledge representation and reasoning; Schema (psychology); Cognitive science; Gestalt psychology; Computer science; Connectionism; Information processing; Information science,,,,,,,,,2463809465,,0,,0
102-326-510-002-670,,,1996,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4,,10.5771/0943-7444-1996-4,,,0,,0
103-743-287-428-874,Database merging and the Compatibility of indexing languages,,1997,journal article,Knowledge Organization,09437444,,,J. Maniez,"Compatibility is the paradise lost of information scientists, the dream of a universal communication between information languages. Paradoxically the information languages increase the difficulties of cooperation between the different information databases. This noxious side-effect has become flagrant for the latest decade since the shared cataloguing and the telecharging facilities have increased the exchanges. After defining the notion of information compatibility, the author shows that it meets the same care of semantic coherence as the information languages themselves. Then, relying on the lessons of linguistics and automatic translating, he describes two types of viable solutions: the harmonization of several information languages (an uneasy and costly processing); and the automatic harmonization of the indexing formulas through prefabricated concordance tables, an easier solution which can however be hampered by structural discrepancies. Last he sketches a critical view of the concept of switching language.",24,4,213,224,World Wide Web; Reference model; Query language; Merge (version control); Harmonization; Paradise lost; Computer science; Search engine indexing; Database; Compatibility (mechanics),,,,,,,,,2539068877,,0,,10
104-095-760-090-607,Categories and relators: a new schema,,1994,journal article,Knowledge Organization,09437444,,,J. Perreault,"Reprint of an article which appeared in Rev. Int. Doc. 32(1965) No. 4, p. 136-144, also reprinted in the FID/CR Report No. 4 and the author's book Towards a Theory for UDC. London: C. Bingley 1969, p. 119-148, including the author's «emendations». Based on the works of Aristotle, Ramon Lull, I. Kant, and the experiences with relationships published in the works of S. R. Ranganathan, E. de Grolier, J. Mills, J. C. Costello, E. Wall, R. Pages, A. Leroy, P. Braffort, M. Kervegant, J. C. Gardin and J. Farradane, categories and relationships were collected, analyzed, grouped and classified in a triadic way so that a scheme resulted by which 120 relationships could be defined and identified by their positions and their codes",21,4,189,198,Philosophy; Artificial intelligence; Schema (psychology); Reprint; Faceted classification; Semantic relation; Linguistics; Categorization,,,,,,,,,2497199810,,0,,14
104-271-631-728-790,"Gerlach, Uwe; Gerlach, Gordona: Moderne Mentaltechniken. Neue Wege zu Tiefenentspannung und Wohlbefinden. (Modern mental techniques. New ways towards depth meditation and well-feeling). (Helmut Löckenhoff)",,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,4,238,238,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-238,,10.5771/0943-7444-1996-4-238,,,0,,0
105-170-510-179-880,,,1996,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,2,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-2,,10.5771/0943-7444-1996-2,,,0,,0
105-344-783-651-500,Technology assessment: a challenge to knowledge organization?,,1994,journal article,Knowledge Organization,09437444,,,H. Nohr,The increasing technicalization of knowledge calls for a school of thought in technology assessment which occupies itself with the cognitive foundations of knowledge technology and the consequences and effects of the technicalization of knowledge. The present contribution hopes to stimulate ISKO into taking and interest in this problem field,21,4,224,226,Information technology; Sociology; Cognition; School of thought; Knowledge organization; Knowledge technology; Impact study; Social science; Engineering ethics; Technology assessment; Information science,,,,,,,,,2465542166,,0,,0
106-561-636-619-444,A contribution to the study of the semantics of french psychological and communication verbs,,1998,journal article,Knowledge Organization,09437444,,,M. Kamel,"The aim of this work is to propose a description of the semantics of psychological verbs, verbs that express feelings, and communication verbs. By identifying sense components, by specifying sense elements which differentiate closely related verbs, and by studying sense variations, we found new criteria permitting the constitution of verbs semantic classes so as to better structure the lexicon and to better organize semantic descriptions. In this paper, we first represent the verb semantics by means of the Lexical Conceptual Structure (LCS), adding if necessary, new primitives and new semantic fields. We then study sense variations with the aim of making semantic description more accurate, comprehensive and flexible",25,3,104,109,Feeling; Semantics; Artificial intelligence; Natural language processing; Semantic field; Verb; Lexicon; Lexical conceptual structure; Verb semantics; Computer science; Linguistics; Modal verb,,,,,,,,,2474524659,,0,,0
108-795-741-054-873,A frame-based knowledge representation paradigm for automating POPSI,,1995,journal article,Knowledge Organization,09437444,,,D. V. Aptagiri; M. A. Gopinath; A. R. D. Prasad,"This paper is based on the project work carried out by the authors at Documentation Research and Training Centre. Knowledge representation models are used in building intelligent systems for problem solving. The paper discusses, a frame based knowledge representation model built for automatic indexing. The system assigns POPSI indicators and produces subject strings for titles. The results are given in appendices.",22,,162,167,Artificial intelligence; Document retrieval; Knowledge representation and reasoning; Natural language processing; Information retrieval; Automatic indexing; Subject indexing; Subject access; Computer science; Intelligent decision support system; Documentation; Search engine indexing,,,,,,,,,2493828418,,0,,4
109-321-719-727-13X,"Information retrieval, text composition, and semantics",,1998,journal article,Knowledge Organization,09437444,,,Birger Hjørland,"Information science (IS) is concerned with the searching and retrieval of text and other in- formation (IR), mostly in electronic databases and on the Internet. Such databases contain fulltext (or other kinds of documents, e.g. pic- tures) and/or document representations and/or different kinds of ""value added information"". The core theoretical problem for IS is re- lated to the determination of the usefulness of different ""subject access points"" in electronic databases. This problem is again related to theories of meaning and semantics.2 This paper outlines some important principles in the design of documents done in the field of ""composition studies"". It maps the possible subject access points and presents research done on each kind of these. It shows how theories of IR must build on or relate to different theories of concepts and meaning. It discusses two contrasting theories of semantics worked out by Ludwig Wittgenstein: ""the picture theory"" and ""the theory of language games"" and demonstrates the different consequences for such theories for IR. Finally, the implica- tions for information professionals are discussed.",25,,16,31,The Internet; Semantics; Topic model; Information retrieval; Redaction; Subject access; Composition studies; Computer science; Linguistics; Information science,,,,,http://arizona.openrepository.com/arizona/handle/10150/105353,http://arizona.openrepository.com/arizona/handle/10150/105353,,,2108159363,,0,009-551-253-156-416; 011-696-142-461-150; 016-620-064-877-038; 020-892-568-860-380; 021-393-315-505-460; 023-430-293-700-574; 026-677-080-167-087; 028-064-043-010-663; 029-585-851-567-89X; 030-093-892-867-332; 032-472-410-149-147; 042-641-311-200-020; 042-911-354-037-478; 046-461-599-030-944; 048-638-333-300-39X; 050-464-567-536-076; 058-238-890-202-143; 063-354-856-984-339; 064-175-754-137-107; 072-683-179-437-218; 073-916-406-447-098; 088-969-597-032-699; 089-086-964-995-188; 090-118-108-103-916; 092-443-662-293-245; 092-728-395-461-388; 093-731-850-474-150; 098-447-863-714-372; 105-987-875-540-620; 109-118-226-257-981; 110-069-106-117-420; 114-984-089-529-857; 116-069-198-131-85X; 118-826-118-594-79X; 120-528-285-537-481; 122-158-105-496-158; 122-458-311-693-624; 124-508-972-464-605; 126-131-346-147-296; 131-437-151-779-173; 132-943-242-498-105; 135-621-225-616-250; 159-921-462-755-356; 161-752-846-263-489; 170-024-205-394-252; 173-092-050-492-440; 177-013-561-500-702; 190-450-981-964-489,47
109-760-057-069-354,Language theory for the computer : Monodimensional semantics or multidimensional semiotics ?,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Johannes Heinrichs,"Computer linguistics continues to be in need of an integrative language-theory model. Maria Theresia Rolland proposes such a model in her book ,,Sprachverarbeitung durch Logotechnik (1994). Relying upon the language theory of Leo Weisgerber, she pursues a pure ,,content oriented approach, by which she understands an approach in terms of the semantics of words. Starting from the ,,implications of word-contents, she attempts to construct a complete grammar of the German language. The reviewer begins his comments with an immanent critique, calling attention to a number of serious contradictions in Rolland's concept, among them, her refusal to take syntax into account despite its undeniably real presence. In the second part of his comments, the reviewer then takes up his own semiotic language theory published in 1981, showing that semantics is but one of four semiotic dimensions of language, the other dimensions being the sigmatic, the pragmatic and the syntactic. Without taking all four dimensions into account, no theory can offer an adequate integrative language model. Indeed, without all four dimensions, one cannot even develop an adequate grammar of German sentence construction. The fourfold semiotic model discloses as well the universally valid structures of language as the intersubjective expression of human self-awareness. Only on the basis of these universal structures, it is argued, is it possible to identify the specific structures of a native-language, and that on all four levels. This position has important consequences for the problems of computer translation and the comparative study and use of languages",23,3,147,147,Epistemology; Philosophy of language; Semantics; Language model; Semiotics; Sociology; German; Grammar; Sentence; Linguistics; Syntax,,,,,http://dx.doi.org/10.5771/0943-7444-1996-3-147 http://cat.inist.fr/?aModele=afficheN&cpsidt=2876089,http://dx.doi.org/10.5771/0943-7444-1996-3-147,,10.5771/0943-7444-1996-3-147,9018314,,0,,1
110-303-590-802-501,FID/CR News 41,,1996,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,23,4,229,231,,,,,,,http://dx.doi.org/10.5771/0943-7444-1996-4-229,,10.5771/0943-7444-1996-4-229,,,0,,0
110-502-601-552-555,Parameters for the design of an intermediate language for multilingual thesauri,,1995,journal article,Knowledge Organization,09437444,,,K. Schubert,"The architecture of multilingual software systems is sometimes centred around an intermediate language. The question is analyzed to what extent this approach can be useful for multilingual thesauri, in particular regarding the functionality the thesaurus is designed to fulfil. Both the runtime use, and the construction and maintenance ofthe system is taken into consideration. Using the perspective of general language technology enables to draw on experience from a broader range of fields beyond thesaurus design itself as well as to consider the possibility of using a thesaurus as a knowledge module in various systems which process natural language. Therefore the features which thesauri and other natural-language processing systems have in common are emphasized, especially at the level of systems design and their core functionality. (Author)",22,,136,140,Software engineering; Software system; Language technology; Esperanto grammar; Artificial intelligence; Natural language; Natural language processing; Multilingualism; Systems design; Computer science; Interlinguistics; Constructed language,,,,,,,,,2475696680,,0,,1
116-226-320-354-253,Tambalacoque. For a formal account of the gist of a scholarly argument,,1996,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ephraim Nissan; Solomon Eyal Shimony,"Argumentation as reflected in a short communication from the published literature of botany and zoology is discussed. Trying to capture the logic structure of the argument, however imperfectly, is relevant to information science and depends on a particular goal: namely, to potentially benefit the task of sketching the relationship between bibliographic entries in a better manner than is possible with present-day bibliometric or scientometric practice. This imposes tight limits on the depth of analysis of the text.",23,3,135,146,Citation analysis; Epistemology; Sociology; Content analysis; Bibliometrics; Scientific literature; Logic structure; Social science; Argumentation theory; Information science,,,,,http://gala.gre.ac.uk/id/eprint/29,http://dx.doi.org/10.5771/0943-7444-1996-3-135,,10.5771/0943-7444-1996-3-135,391910592,,0,,10
